id,prob
37741410,0.2
37601389,0.26
37631387,0.14
37761406,0.13
37671407,0.02
37800951,0.12
37701404,0.18
37801469,0.24
37287167,0.22
37651312,0.07
37681309,0.18
35763229,0.12
37690814,0.05
37741326,0.18
37681342,0.25
37631325,0.05
37611397,0.13
37731243,0.24
37671298,0.14
37077921,0.03
37691384,0.1
37841314,0.19
37831326,0.09
37307321,0.23
37661355,0.1
37711350,0.04
35854056,0.05
37831296,0.33
37631346,0.05
37791282,0.08
37601403,0.1
37611356,0.22
36803039,0.16
37770329,0.07
37690587,0.14
37701230,0.14
37691316,0.13
37781315,0.13
37317200,0.11
37137918,0.12
37780889,0.49
37691088,0.1
37651203,0.21
36723433,0.28
37641108,0.08
37791101,0.15
37731161,0.22
37087509,0.13
37721217,0.19
37741222,0.26
37831162,0.02
19065801,0.06
37631183,0.2
36321134,0.12
37801276,0.23
36691377,0.15
37721238,0.09
37681155,0.09
37641175,0.13
37800944,0.23
37329725,0.05
37721181,0.08
37631165,0.08
37801193,0.21
37147404,0.05
37811215,0.23
37611261,0.27
37671023,0.07
37771170,0.02
37761216,0.07
37681100,0.03
37157971,0.23
37811192,0.06
37821032,0.29
37660918,0.08
37630920,0.18
37741158,0.17
37701110,0.06
37681145,0.18
37661126,0.06
37751141,0.27
37640792,0.07
37801154,0.41
37067566,0.09
36301887,0.61
37011191,0.12
37087953,0.18
37067339,0.11
37247641,0.26
36802266,0.11
37690638,0.14
37731099,0.14
37691223,0.09
37781214,0.23
36802933,0.12
37820744,0.15
36500145,0.41
37691232,0.07
37751143,0.3
37711180,0.24
37671183,0.48
37329015,0.27
37731119,0.03
37840843,0.26
37720530,0.06
36801732,0.24
37611111,0.03
37760594,0.22
37831032,0.03
37701052,0.11
37601177,0.16
36039221,0.23
36008401,0.13
37780827,0.2
37661106,0.14
37680700,0.02
37157735,0.36
37297858,0.38
37721103,0.09
37821070,0.15
37670146,0.1
36270246,0.44
37651004,0.1
37681051,0.39
37621070,0.13
37187580,0.09
37671064,0.31
37801079,0.38
37770971,0.14
37760780,0.27
35693514,0.06
37670988,0.1
37661008,0.03
37620251,0.48
37821015,0.21
21159716,0.24
37771022,0.17
37691001,0.11
37650965,0.02
37197711,0.2
37810997,0.36
37267711,0.19
37800999,0.24
37691014,0.19
37601073,0.14
37670978,0.19
37631055,0.48
37800985,0.19
37670959,0.22
37741005,0.1
37840508,0.35
37830900,0.31
37650882,0.13
37601031,0.25
37680880,0.24
37097644,0.45
37660777,0.07
37750911,0.09
37329635,0.28
37820893,0.11
37670899,0.06
37601012,0.03
37601021,0.45
37600942,0.44
37601014,0.02
37800899,0.03
37790228,0.15
37680948,0.24
37780997,0.16
37830881,0.06
37710952,0.13
37680946,0.17
37670886,0.4
37670623,0.07
37750792,0.1
37810945,0.17
37780857,0.1
37750871,0.02
37317659,0.16
37700797,0.23
37640823,0.21
37690893,0.48
37790832,0.38
37640809,0.19
37640638,0.07
37760858,0.32
37710851,0.26
37740860,0.03
37600964,0.26
37650827,0.21
37288020,0.15
37660867,0.38
37790809,0.05
37780325,0.26
37660825,0.32
37067795,0.12
37680868,0.05
37600985,0.52
37257264,0.08
37610805,0.12
37820858,0.08
37800664,0.06
37820621,0.26
36480120,0.41
16782165,0.29
37640787,0.24
37720827,0.21
37660851,0.38
37620259,0.39
37630842,0.08
37600901,0.06
37750910,0.07
37650811,0.11
37800869,0.26
35843702,0.05
37670606,0.34
37610645,0.21
37600889,0.09
37760904,0.02
36450822,0.55
37730748,0.05
37630774,0.17
37730766,0.04
37740803,0.23
36361346,0.37
37600791,0.1
37640740,0.15
37840787,0.08
37770769,0.04
37670744,0.23
37690755,0.06
37730789,0.24
37700764,0.02
36840250,0.32
37690760,0.2
37670741,0.07
37810806,0.34
37750769,0.02
6616749,0.14
36331320,0.14
37710424,0.02
37720791,0.06
37830685,0.07
37730681,0.36
37700723,0.04
36870162,0.07
36950222,0.11
37700667,0.1
37750491,0.13
37227792,0.11
37630694,0.16
37610683,0.12
37710674,0.07
37610680,0.09
37770671,0.03
37820736,0.14
37640635,0.09
36049659,0.25
37820687,0.08
37670679,0.17
37660680,0.13
37610681,0.16
37237684,0.02
37067627,0.28
37750657,0.19
37810691,0.23
37820693,0.13
37670625,0.16
37780548,0.52
37730581,0.08
36038714,0.18
37600466,0.06
37690404,0.03
37720632,0.17
37630653,0.03
37830569,0.17
37810508,0.14
37820658,0.03
37710643,0.56
37780584,0.2
37740659,0.1
34282326,0.07
37750611,0.02
37760655,0.03
37720629,0.07
37700606,0.21
37329321,0.14
37820639,0.09
37680611,0.2
37720301,0.11
37750553,0.07
37740574,0.05
37750215,0.04
37780543,0.2
37760608,0.14
734847,0.08
37830402,0.05
37329288,0.18
36360737,0.08
37730493,0.13
37770528,0.41
37630597,0.18
37630570,0.1
37690613,0.07
37610577,0.26
36850315,0.45
37800539,0.09
37620319,0.08
37329769,0.07
34504089,0.26
36129113,0.11
35794070,0.43
37700560,0.02
37740591,0.24
37077591,0.35
37770555,0.39
37051344,0.34
37780509,0.5
36158797,0.1
37630533,0.14
37700530,0.15
36260773,0.22
37740566,0.05
37640578,0.1
37620501,0.11
37800502,0.07
37750504,0.22
37610494,0.12
37760490,0.47
37770479,0.36
37600566,0.13
37610496,0.1
37760488,0.1
36783360,0.23
37600539,0.2
35979513,0.37
37217837,0.45
37840506,0.32
37710498,0.1
36850123,0.46
37600544,0.06
34934135,0.47
37730472,0.27
37277726,0.09
37217877,0.04
37800461,0.04
37610471,0.29
37660391,0.21
37327458,0.1
37670394,0.04
37840384,0.03
36440186,0.16
37830356,0.08
37620383,0.28
37780366,0.19
37670415,0.03
37620394,0.06
37790374,0.4
37840435,0.16
37840391,0.07
37780358,0.07
37760444,0.25
37650376,0.57
37800392,0.09
36421409,0.17
34974290,0.05
37720144,0.41
37650351,0.54
37680308,0.11
37720411,0.19
37830347,0.09
37328500,0.07
37750420,0.05
37610448,0.09
37660416,0.26
37068781,0.3
36088255,0.39
37680124,0.24
37690437,0.11
37750435,0.36
37077574,0.2
37670325,0.11
37690309,0.08
37780328,0.22
37117590,0.43
37067962,0.23
37157574,0.23
37750332,0.1
37750346,0.34
37630352,0.12
37800359,0.18
37710379,0.06
37740331,0.04
37690317,0.22
37600420,0.22
37600412,0.19
37780336,0.09
37329111,0.08
8845947,0.07
37127381,0.09
37780285,0.55
37660335,0.55
37760342,0.56
37640223,0.11
37740285,0.07
37237830,0.14
37640271,0.48
37820234,0.05
37730310,0.15
37750220,0.48
37760326,0.07
37760329,0.15
37147210,0.22
36783125,0.21
37800234,0.17
37710217,0.06
36390576,0.07
37710272,0.14
37710276,0.04
37297523,0.07
37620226,0.16
37830253,0.03
37810331,0.35
37630216,0.4
37780242,0.11
37328163,0.14
36241453,0.26
37810239,0.25
36808331,0.16
36441602,0.06
37610269,0.19
37640235,0.16
37630225,0.13
37840278,0.2
37437166,0.18
37750308,0.03
37740244,0.07
36079557,0.09
37770227,0.19
37237725,0.37
37730154,0.2
37690148,0.29
36301943,0.3
37800210,0.22
37800219,0.23
37158031,0.24
37820176,0.1
35969293,0.27
37168015,0.11
37650143,0.04
37690187,0.06
37660169,0.26
37630184,0.43
37780152,0.28
37720186,0.26
37730139,0.06
37640145,0.2
37800208,0.04
34964007,0.19
37650132,0.04
36421575,0.04
37820167,0.14
36371198,0.18
37217420,0.09
37720268,0.09
37760164,0.26
37740164,0.08
37750174,0.02
37840121,0.17
37477133,0.36
37277804,0.04
37417143,0.1
37840114,0.41
37770146,0.05
37620161,0.21
37527127,0.06
37447148,0.17
36651142,0.12
37567145,0.18
37610123,0.05
37587144,0.26
37700132,0.39
37720121,0.57
37097735,0.4
37840112,0.04
37760122,0.23
37810125,0.1
37137849,0.1
37507115,0.27
37297443,0.06
37620123,0.17
37021149,0.24
36098268,0.04
37700149,0.06
35226575,0.06
36380308,0.1
37447121,0.09
37187958,0.4
35813746,0.16
35988817,0.52
37187505,0.3
37138003,0.25
37127195,0.14
36800598,0.2
37177913,0.11
37257964,0.21
37077528,0.26
37207910,0.12
37267156,0.47
37307925,0.04
37068480,0.55
37217973,0.3
37267983,0.1
37317993,0.01
37097632,0.05
37317992,0.05
36621460,0.54
37217963,0.1
37248002,0.43
37237516,0.17
37397113,0.19
37177942,0.26
37078030,0.07
37257977,0.24
37277995,0.14
37198009,0.02
37077976,0.11
37168028,0.24
36773405,0.07
37267339,0.1
37267801,0.08
37107240,0.15
37217918,0.25
37157997,0.24
37097953,0.06
36520561,0.05
37187603,0.07
37287928,0.15
37167930,0.08
37297920,0.02
37317916,0.14
37167965,0.02
37107935,0.44
36098120,0.31
37307875,0.1
37147932,0.25
36621199,0.06
33341597,0.17
36723366,0.42
37197964,0.13
37267890,0.17
37158040,0.19
37257232,0.33
37197950,0.22
37247958,0.09
37237807,0.07
37127422,0.21
37247600,0.27
36221903,0.12
37167995,0.24
34924313,0.15
36128590,0.19
37267877,0.11
37257882,0.06
37307868,0.03
37097958,0.29
37127811,0.05
36231468,0.11
37307718,0.11
37097902,0.12
37307438,0.11
37217852,0.14
37217869,0.55
37077812,0.17
36480150,0.22
37187850,0.15
36350529,0.08
37217867,0.14
37227292,0.1
37267689,0.34
37317623,0.05
37237790,0.47
37307823,0.09
37087716,0.13
37217827,0.02
37297215,0.03
35156402,0.22
37207775,0.05
36371877,0.32
37077871,0.25
37287514,0.05
37257821,0.17
37177728,0.15
37317848,0.23
37207692,0.11
37127716,0.16
37187771,0.26
37097856,0.44
37267714,0.21
37237762,0.52
37267713,0.07
37207725,0.09
37137837,0.35
36210980,0.12
37217770,0.43
37197779,0.1
37087720,0.24
37227784,0.31
37117798,0.14
37307759,0.54
35893160,0.27
37077667,0.27
36800495,0.15
37197470,0.23
37197755,0.07
36799831,0.1
37127676,0.1
37097766,0.1
37317777,0.55
37087691,0.08
37227755,0.11
36341609,0.3
37097777,0.4
37287791,0.17
37217725,0.23
37317766,0.1
37117777,0.23
37237701,0.07
37167752,0.22
36351047,0.12
37167775,0.05
37257643,0.03
37207638,0.38
37167684,0.04
37217675,0.42
35307699,0.25
37087673,0.18
36361794,0.04
37177607,0.25
37117732,0.53
37297704,0.06
37287729,0.21
37277566,0.1
37127123,0.06
35206513,0.25
37227728,0.11
37217664,0.3
36128765,0.28
37287426,0.19
37207606,0.18
37117685,0.39
11824942,0.11
37247219,0.23
37247653,0.12
37137720,0.07
37287688,0.21
36798708,0.11
37127624,0.07
37317672,0.28
37307645,0.22
37317665,0.2
37117701,0.31
36799491,0.28
37167599,0.07
37227633,0.2
37267543,0.07
37157676,0.12
36500672,0.33
37227598,0.22
36799270,0.2
37237595,0.5
37147549,0.31
37031231,0.08
37107704,0.02
37277633,0.08
37287638,0.05
34723228,0.12
37097660,0.09
37207535,0.23
37187632,0.14
37237526,0.15
37097620,0.05
37187583,0.05
35226243,0.07
37187566,0.1
37117578,0.08
37157629,0.41
37307511,0.24
37187585,0.12
37127507,0.03
36798872,0.26
37297565,0.06
37287582,0.13
37307557,0.55
37227592,0.14
37187437,0.05
37227594,0.2
37227510,0.25
37217449,0.08
34422460,0.09
37197528,0.07
37197551,0.18
36830333,0.25
36148607,0.46
37247505,0.17
37087481,0.03
37117483,0.14
37137502,0.06
37227522,0.05
37021354,0.12
37087453,0.05
37157297,0.19
37247479,0.31
37297546,0.17
37267468,0.18
37147554,0.4
37327156,0.44
37177459,0.34
37137608,0.09
37257508,0.12
37087452,0.22
37197521,0.32
36251077,0.48
36671211,0.18
37107524,0.35
37247518,0.15
35703416,0.38
37217448,0.25
37307455,0.15
37217478,0.09
37137536,0.3
37117493,0.17
36990151,0.09
36870370,0.36
37297462,0.26
37087430,0.07
37137515,0.44
36351473,0.2
37087422,0.45
37207424,0.28
37137526,0.13
37077493,0.06
37197484,0.04
35511137,0.08
37207425,0.19
36190230,0.3
37107392,0.1
37177373,0.3
37227440,0.45
37097447,0.21
37187425,0.43
37247400,0.13
37157439,0.29
37097468,0.2
37227408,0.22
37307428,0.07
35693572,0.21
35939241,0.17
37317462,0.48
37167391,0.06
36340625,0.25
37177368,0.19
37137490,0.61
37267333,0.44
37147406,0.39
37117466,0.33
37127396,0.11
37087363,0.38
37277458,0.03
37277461,0.07
37127352,0.17
37177337,0.09
37107401,0.1
37307346,0.3
37317371,0.07
37307341,0.31
37217336,0.11
35989921,0.04
35276639,0.21
37267305,0.23
36860128,0.23
37107400,0.05
37197275,0.28
37187369,0.06
37167354,0.11
36783358,0.15
37097409,0.17
36797768,0.51
36691119,0.05
37217362,0.15
37207334,0.05
36361145,0.25
37197372,0.04
37287387,0.05
37307347,0.12
37167359,0.04
36800880,0.19
37187400,0.03
35863706,0.28
36591464,0.25
37257297,0.25
36450807,0.06
37187250,0.05
37267247,0.19
37087299,0.42
37197345,0.08
35979809,0.17
740831,0.2
37287334,0.15
37127300,0.14
37317323,0.17
37277266,0.14
36370878,0.09
36420382,0.04
37237283,0.32
37167299,0.2
37177261,0.15
37317282,0.09
37297264,0.19
36411366,0.16
37187344,0.57
37197352,0.25
37087165,0.2
36440294,0.02
37167316,0.51
36108750,0.21
36743242,0.09
37167310,0.15
36441597,0.48
37077343,0.04
37177277,0.32
37077342,0.19
36783332,0.3
36800418,0.14
37117326,0.07
37267256,0.04
37207310,0.42
37117315,0.06
37167252,0.17
36089036,0.31
36920333,0.58
36940154,0.12
37087298,0.15
36089693,0.09
37217305,0.14
1237963,0.19
37167318,0.39
36179019,0.16
37157284,0.26
36950264,0.19
37287253,0.25
37287216,0.28
37177199,0.06
37107209,0.13
35793163,0.17
37157240,0.29
36621292,0.04
36330661,0.25
37107275,0.2
36581198,0.06
37137331,0.02
37087238,0.16
37317121,0.09
37217221,0.21
37207213,0.3
36290336,0.19
7916752,0.33
37227240,0.11
37267238,0.05
36109335,0.09
37167228,0.46
37227258,0.36
37217242,0.16
36830267,0.02
37287213,0.26
37117247,0.24
36251202,0.32
36201362,0.3
35874002,0.12
37207143,0.28
35004525,0.25
36490740,0.34
36280576,0.15
36990287,0.2
36361630,0.08
37287156,0.11
33420954,0.13
37137231,0.11
37237199,0.2
37097142,0.04
37247194,0.14
37317173,0.09
36799314,0.2
36158390,0.61
37217148,0.29
37187196,0.09
37227145,0.07
37317142,0.06
36211471,0.21
37147151,0.21
37187185,0.31
37257163,0.55
36611290,0.06
36371459,0.15
37237184,0.15
36900369,0.04
37051161,0.23
36900353,0.4
36970347,0.35
36850371,0.15
37257115,0.12
36940378,0.13
36910359,0.11
36840353,0.11
36890355,0.17
36930339,0.18
36880395,0.16
36360957,0.19
36980407,0.57
36763315,0.42
36840343,0.1
37087131,0.06
36980373,0.52
36799318,0.25
37000335,0.38
36820369,0.5
36940200,0.04
36900385,0.38
36840339,0.3
37187120,0.11
36930369,0.2
34894080,0.14
36910215,0.05
37011477,0.09
36880368,0.19
37077114,0.15
36850322,0.17
36797501,0.24
36109575,0.46
36940159,0.1
35491145,0.1
37051269,0.15
36681324,0.19
36240275,0.14
36251755,0.12
36930138,0.16
36820317,0.3
36940347,0.04
36920318,0.3
36870348,0.21
36990280,0.4
37011225,0.48
36950372,0.13
36990195,0.22
36840257,0.14
36391430,0.24
36820261,0.45
36581475,0.33
36900305,0.1
36970250,0.48
37021252,0.27
36950321,0.14
36960250,0.22
36808342,0.13
36900316,0.21
36890338,0.29
36990274,0.08
36840289,0.27
36271052,0.05
36950359,0.24
37041268,0.36
36960248,0.26
36840291,0.07
36211959,0.02
36581217,0.29
36840245,0.25
36271364,0.08
37021160,0.16
36990243,0.11
36950229,0.66
36950289,0.07
36797463,0.08
37051257,0.06
37011250,0.04
36850236,0.2
36900251,0.39
36211929,0.12
36561302,0.26
36139312,0.32
36850213,0.51
36880233,0.09
36797386,0.04
36420321,0.42
36850214,0.12
37031261,0.16
36798263,0.33
36611360,0.1
36391721,0.04
37011255,0.18
36783343,0.17
36820205,0.44
33281404,0.14
36970237,0.25
36058436,0.09
36900159,0.06
36561356,0.37
36441046,0.15
35958946,0.27
36920165,0.12
36631449,0.17
36900160,0.06
36870200,0.33
37000184,0.05
34743639,0.3
36089599,0.23
36910165,0.49
6735355,0.03
35773241,0.14
34323959,0.09
37051156,0.14
36200197,0.26
36830195,0.12
36520170,0.49
36260964,0.15
36763190,0.13
377140,0.06
36390499,0.1
36712395,0.28
36211775,0.23
35948245,0.07
36540263,0.48
36421796,0.33
36910201,0.03
36830192,0.05
36880197,0.1
36808162,0.15
36530431,0.12
36990176,0.13
36168119,0.05
36651419,0.17
36119329,0.13
36860124,0.1
36990130,0.2
36451381,0.08
36500214,0.31
36743466,0.08
36920136,0.23
36980112,0.11
36621448,0.41
35853386,0.31
35074041,0.39
36890128,0.06
36661301,0.1
36611428,0.06
36723414,0.08
36671416,0.17
36723417,0.41
36571173,0.11
37031129,0.14
36661468,0.37
36880137,0.15
36773469,0.1
36571429,0.04
36773441,0.08
36880122,0.2
36960123,0.11
36341132,0.22
36551397,0.26
36651353,0.06
36551145,0.56
36621388,0.37
34603571,0.43
36631349,0.24
36581350,0.61
36641387,0.17
36691306,0.27
36500595,0.1
35256406,0.12
36540442,0.03
36441892,0.16
36701399,0.06
36611153,0.05
36540347,0.09
36441834,0.04
36571312,0.22
36671311,0.1
36763341,0.22
36601394,0.05
36441872,0.54
36631375,0.06
36681397,0.1
36621397,0.21
35969767,0.09
36631158,0.15
36641424,0.42
36200874,0.15
36611406,0.08
36763419,0.25
36631292,0.09
36671380,0.29
36561172,0.21
36651364,0.13
36621353,0.24
36551373,0.1
36571376,0.07
36540406,0.18
36451373,0.36
36691284,0.27
36641299,0.43
36661360,0.18
36581191,0.19
36611285,0.27
36783301,0.17
36371830,0.06
36601322,0.32
36441498,0.24
36712329,0.22
36651282,0.1
36733263,0.24
36581311,0.28
36773306,0.1
36651312,0.17
36280474,0.45
36763274,0.11
36621333,0.1
36733252,0.18
36551250,0.14
36510472,0.07
36723303,0.04
36691293,0.28
36581312,0.04
36651274,0.14
34903296,0.06
33411479,0.14
36411662,0.37
36783231,0.35
36540192,0.02
36691187,0.2
36723187,0.05
35693280,0.15
36391333,0.1
36763206,0.16
36723199,0.1
36281750,0.21
36743287,0.23
35693281,0.09
36540205,0.05
36381650,0.15
36712240,0.11
36661265,0.06
36621233,0.1
36753218,0.05
36540271,0.32
36641170,0.24
36571229,0.16
36591225,0.08
36591232,0.28
36631238,0.07
35969511,0.15
36009036,0.07
36381570,0.07
36601119,0.06
36201674,0.27
36743189,0.06
36581185,0.26
36733131,0.1
36712169,0.42
36743181,0.1
36139032,0.02
36783152,0.38
36200735,0.29
36210849,0.5
36641158,0.2
36773131,0.05
36391437,0.42
36410469,0.09
36591185,0.16
36723130,0.17
36641134,0.41
34944024,0.16
36069734,0.21
36341368,0.08
36671173,0.26
36733135,0.05
36211379,0.06
36571153,0.07
36743165,0.18
35683571,0.03
36380125,0.3
36251784,0.23
36712152,0.45
36723165,0.1
36540158,0.15
36320612,0.48
36621170,0.09
36540178,0.18
36350431,0.14
36491470,0.07
36671149,0.2
36391192,0.53
34753433,0.13
36098394,0.4
36671148,0.02
36743126,0.12
36411810,0.14
36551176,0.3
36651164,0.6
36773120,0.36
35389136,0.17
36210783,0.05
36581167,0.11
36723151,0.1
36681136,0.24
36651163,0.13
36540130,0.13
36221963,0.2
36201925,0.25
35166283,0.14
36301889,0.07
36391807,0.02
36441595,0.27
36520685,0.12
36520665,0.59
36441798,0.49
36251798,0.02
36491396,0.17
36451402,0.16
36300905,0.26
36491414,0.1
36661118,0.04
36331826,0.17
36371813,0.24
36241838,0.15
36241823,0.06
36270977,0.13
36231086,0.33
36441822,0.06
36411899,0.25
36231857,0.19
36391830,0.14
36500909,0.23
36491411,0.07
36500610,0.17
36241862,0.09
36480119,0.23
36078211,0.41
36500923,0.36
36391738,0.06
36271824,0.22
36530586,0.48
36411790,0.15
36351332,0.12
36331716,0.16
36371757,0.15
36330926,0.57
36221881,0.11
36221912,0.39
36421729,0.19
36371794,0.19
36500873,0.1
36491098,0.32
36361715,0.08
36371771,0.09
36301786,0.07
36331678,0.39
36441777,0.18
36491367,0.43
35044866,0.04
36530561,0.25
36411838,0.27
36391713,0.55
36069285,0.08
36231800,0.07
36341686,0.15
36119584,0.05
36241614,0.09
36251391,0.55
36251704,0.2
36211840,0.2
36361525,0.09
36301837,0.28
36530578,0.11
36381642,0.19
36520554,0.2
35064665,0.23
36530500,0.04
36411726,0.33
36451233,0.1
36421629,0.15
36351632,0.22
36351619,0.21
29183682,0.33
36281684,0.34
36201767,0.16
36331669,0.29
36179208,0.06
36088804,0.12
35703974,0.32
36371739,0.09
36391662,0.29
36201760,0.16
36351648,0.06
36491272,0.02
35358153,0.1
36211735,0.21
36331649,0.11
36510584,0.25
36301687,0.24
36381696,0.5
36271698,0.6
33300614,0.2
36301529,0.1
36221784,0.38
36381654,0.12
36520578,0.06
36381678,0.04
36201779,0.13
36441664,0.11
36361693,0.1
36451226,0.06
35979452,0.34
36331616,0.05
36290428,0.41
36351557,0.07
36371572,0.08
36441331,0.26
36231683,0.26
36410772,0.28
35014669,0.2
36260982,0.39
36300930,0.36
36038189,0.27
35663129,0.28
36281254,0.25
36241636,0.17
35054322,0.15
36391042,0.19
36211720,0.46
35093388,0.21
36341520,0.11
36251506,0.04
36331591,0.21
36221721,0.31
36411240,0.02
36301367,0.05
36500248,0.26
36281689,0.24
36351591,0.17
36340476,0.36
34362618,0.1
36500702,0.09
36129646,0.3
36491186,0.06
36251457,0.2
36301654,0.04
36371624,0.2
36281651,0.31
36301665,0.42
36201698,0.17
35653745,0.12
36371632,0.12
36260961,0.16
36451158,0.16
36331559,0.23
35004139,0.1
36530398,0.16
36211700,0.18
36271656,0.05
36451089,0.07
36260423,0.32
34332106,0.16
36241491,0.14
36331472,0.32
36500570,0.33
36500606,0.17
36361529,0.05
36221649,0.03
36251450,0.51
36281570,0.5
36510487,0.17
36451086,0.07
36059583,0.21
36421482,0.11
36211630,0.14
35054248,0.16
36049175,0.48
34994165,0.22
36240613,0.34
36361474,0.29
36411069,0.04
36271623,0.53
36371542,0.44
36510464,0.14
36251371,0.23
36201659,0.27
36530383,0.08
36421471,0.3
36281576,0.02
36281567,0.03
36341457,0.21
35979344,0.16
36361508,0.1
7064626,0.05
36271555,0.1
36290541,0.19
36421414,0.12
36500634,0.05
36301617,0.07
36491035,0.13
36441400,0.22
36451025,0.13
36201536,0.08
25636904,0.23
35246131,0.13
36530255,0.11
36281463,0.4
36451027,0.31
36271497,0.19
36281241,0.44
35803726,0.19
36281443,0.23
36231493,0.2
36380885,0.53
36211477,0.1
36510382,0.07
36441389,0.06
36271509,0.24
36361439,0.24
18594849,0.21
36411474,0.35
36211535,0.22
36530299,0.11
36421345,0.14
36530287,0.48
36451004,0.12
36351360,0.29
36361410,0.04
36351343,0.02
36271487,0.11
36411439,0.51
36520251,0.57
36361395,0.11
36420297,0.11
36281496,0.1
36301475,0.05
36231522,0.26
36230460,0.44
36530278,0.24
36510379,0.2
36451035,0.26
36231521,0.08
36210436,0.33
36391412,0.27
36331321,0.18
36411450,0.47
36301425,0.11
36281367,0.2
36200700,0.47
36510234,0.2
36211459,0.2
34973516,0.12
36500424,0.04
36500467,0.45
36361351,0.17
36251288,0.05
34403548,0.24
36231447,0.28
34874403,0.4
35703132,0.02
36450958,0.13
36391354,0.03
35369589,0.1
36211464,0.21
36371344,0.12
36211426,0.08
35989759,0.3
36201354,0.04
36530218,0.32
36331387,0.08
35094327,0.34
36441313,0.08
36411413,0.18
36221165,0.07
36211371,0.59
35206246,0.37
36211364,0.24
36241288,0.11
36231361,0.07
36088286,0.11
36341211,0.14
36510283,0.08
36490861,0.07
36450529,0.34
36231382,0.24
36411365,0.12
36221415,0.28
36421235,0.29
36301353,0.22
36520131,0.04
36201394,0.25
35073643,0.11
36241199,0.1
36221328,0.05
36441115,0.17
36221334,0.27
36271314,0.24
36321035,0.33
36441184,0.56
36410231,0.07
36490477,0.28
36500325,0.17
36421184,0.24
571851,0.11
36381241,0.19
36391258,0.09
36281290,0.06
36351155,0.15
36109775,0.17
36371249,0.04
36261285,0.04
36159492,0.11
36241201,0.11
36251197,0.18
36261292,0.24
36381279,0.03
36241226,0.27
36321312,0.1
36281231,0.19
35793422,0.05
36261263,0.23
36371161,0.16
36261244,0.14
36231240,0.15
36280762,0.02
36411263,0.21
36391197,0.31
36231239,0.12
36490757,0.11
36420677,0.44
36391213,0.2
36371159,0.31
36331214,0.11
36261239,0.11
35939675,0.05
36331169,0.44
36351032,0.16
33541723,0.08
36241144,0.27
36271251,0.14
36421113,0.08
36271218,0.12
36490727,0.43
36381220,0.45
36039622,0.42
36201248,0.07
35823485,0.51
36441139,0.26
36381212,0.27
36211202,0.02
36350398,0.28
36450812,0.14
36341128,0.37
36371069,0.09
36251076,0.02
36381129,0.11
36500236,0.68
36441063,0.27
36341063,0.1
36301219,0.14
36421103,0.23
36241134,0.31
36450720,0.33
36261156,0.15
35723415,0.31
36401135,0.38
36221195,0.08
35969407,0.51
36401089,0.21
36331098,0.17
36241084,0.32
36391069,0.03
36221183,0.15
36261091,0.07
34392811,0.15
36350969,0.05
36280592,0.42
36330946,0.2
36271149,0.17
36301160,0.11
36500199,0.05
36500175,0.08
34873530,0.1
36450672,0.23
36201183,0.09
36321189,0.08
36321165,0.23
36281101,0.13
36330851,0.41
36340197,0.24
36370964,0.26
36201106,0.09
36251010,0.25
36241013,0.06
36350948,0.06
36271091,0.22
36411071,0.2
36231025,0.12
36360986,0.47
36261061,0.07
36410769,0.19
36490498,0.53
35703447,0.16
36401035,0.26
36340998,0.33
36221118,0.23
31197333,0.18
36500119,0.03
36490380,0.14
36231032,0.09
36411025,0.22
36230966,0.07
36350883,0.49
