id,prob
37011191,0.2
37087953,0.2
37067339,0.2
37247641,0.2
36802266,0.2
37690638,0.2
37731099,0.2
37691223,0.2
37781214,0.2
36802933,0.2
37820744,0.2
36500145,0.2
37691232,0.2
37751143,0.2
37711180,0.2
37671183,0.2
37329015,0.2
37731119,0.2
37840843,0.2
37720530,0.2
36801732,0.2
37611111,0.2
37760594,0.2
37831032,0.2
37701052,0.2
37601177,0.2
36039221,0.2
36008401,0.2
37780827,0.2
37661106,0.2
37680700,0.2
37157735,0.2
37297858,0.2
37721103,0.2
37821070,0.2
37670146,0.2
36270246,0.2
37651004,0.2
37681051,0.2
37621070,0.2
37187580,0.2
37671064,0.2
37801079,0.2
37770971,0.2
37760780,0.2
35693514,0.2
37670988,0.2
37661008,0.2
37620251,0.2
37821015,0.2
21159716,0.2
37771022,0.2
37691001,0.2
37650965,0.2
37197711,0.2
37810997,0.2
37267711,0.2
37800999,0.2
37691014,0.2
37601073,0.2
37670978,0.2
37631055,0.2
37800985,0.2
37670959,0.2
37741005,0.2
37840508,0.2
37830900,0.2
37650882,0.2
37601031,0.2
37680880,0.2
37097644,0.2
37660777,0.2
37750911,0.2
37329635,0.2
37820893,0.2
37670899,0.2
37601012,0.2
37601021,0.2
37600942,0.2
37601014,0.2
37800899,0.2
37790228,0.2
37680948,0.2
37780997,0.2
37830881,0.2
37710952,0.2
37680946,0.2
37670886,0.2
37670623,0.2
37750792,0.2
37810945,0.2
37780857,0.2
37750871,0.2
37317659,0.2
37700797,0.2
37640823,0.2
37690893,0.2
37790832,0.2
37640809,0.2
37640638,0.2
37760858,0.2
37710851,0.2
37740860,0.2
37600964,0.2
37650827,0.2
37288020,0.2
37660867,0.2
37790809,0.2
37780325,0.2
37660825,0.2
37067795,0.2
37680868,0.2
37600985,0.2
37257264,0.2
37610805,0.2
37820858,0.2
37800664,0.2
37820621,0.2
36480120,0.2
16782165,0.2
37640787,0.2
37720827,0.2
37660851,0.2
37620259,0.2
37630842,0.2
37600901,0.2
37750910,0.2
37650811,0.2
37800869,0.2
35843702,0.2
37670606,0.2
37610645,0.2
37600889,0.2
37760904,0.2
36450822,0.2
37730748,0.2
37630774,0.2
37730766,0.2
37740803,0.2
36361346,0.2
37600791,0.2
37640740,0.2
37840787,0.2
37770769,0.2
37670744,0.2
37690755,0.2
37730789,0.2
37700764,0.2
36840250,0.2
37690760,0.2
37670741,0.2
37810806,0.2
37750769,0.2
6616749,0.2
36331320,0.2
37710424,0.2
37720791,0.2
37830685,0.2
37730681,0.2
37700723,0.2
36870162,0.2
36950222,0.2
37700667,0.2
37750491,0.2
37227792,0.2
37630694,0.2
37610683,0.2
37710674,0.2
37610680,0.2
37770671,0.2
37820736,0.2
37640635,0.2
36049659,0.2
37820687,0.2
37670679,0.2
37660680,0.2
37610681,0.2
37237684,0.2
37067627,0.2
37750657,0.2
37810691,0.2
37820693,0.2
37670625,0.2
37780548,0.2
37730581,0.2
36038714,0.2
37600466,0.2
37690404,0.2
37720632,0.2
37630653,0.2
37830569,0.2
37810508,0.2
37820658,0.2
37710643,0.2
37780584,0.2
37740659,0.2
34282326,0.2
37750611,0.2
37760655,0.2
37720629,0.2
37700606,0.2
37329321,0.2
37820639,0.2
37680611,0.2
37720301,0.2
37750553,0.2
37740574,0.2
37750215,0.2
37780543,0.2
37760608,0.2
734847,0.2
37830402,0.2
37329288,0.2
36360737,0.2
37730493,0.2
37770528,0.2
37630597,0.2
37630570,0.2
37690613,0.2
37610577,0.2
36850315,0.2
37800539,0.2
37620319,0.2
37329769,0.2
34504089,0.2
36129113,0.2
35794070,0.2
37700560,0.2
37740591,0.2
37077591,0.2
37770555,0.2
37051344,0.2
37780509,0.2
36158797,0.2
37630533,0.2
37700530,0.2
36260773,0.2
37740566,0.2
37640578,0.2
37620501,0.2
37800502,0.2
37750504,0.2
37610494,0.2
37760490,0.2
37770479,0.2
37600566,0.2
37610496,0.2
37760488,0.2
36783360,0.2
37600539,0.2
35979513,0.2
37217837,0.2
37840506,0.2
37710498,0.2
36850123,0.2
37600544,0.2
34934135,0.2
37730472,0.2
37277726,0.2
37217877,0.2
37800461,0.2
37610471,0.2
37660391,0.2
37327458,0.2
37670394,0.2
37840384,0.2
36440186,0.2
37830356,0.2
37620383,0.2
37780366,0.2
37670415,0.2
37620394,0.2
37790374,0.2
37840435,0.2
37840391,0.2
37780358,0.2
37760444,0.2
37650376,0.2
37800392,0.2
36421409,0.2
34974290,0.2
37720144,0.2
37650351,0.2
37680308,0.2
37720411,0.2
37830347,0.2
37328500,0.2
37750420,0.2
37610448,0.2
37660416,0.2
37068781,0.2
36088255,0.2
37680124,0.2
37690437,0.2
37750435,0.2
37077574,0.2
37670325,0.2
37690309,0.2
37780328,0.2
37117590,0.2
37067962,0.2
37157574,0.2
37750332,0.2
37750346,0.2
37630352,0.2
37800359,0.2
37710379,0.2
37740331,0.2
37690317,0.2
37600420,0.2
37600412,0.2
37780336,0.2
37329111,0.2
8845947,0.2
37127381,0.2
37780285,0.2
37660335,0.2
37760342,0.2
37640223,0.2
37740285,0.2
37237830,0.2
37640271,0.2
37820234,0.2
37730310,0.2
37750220,0.2
37760326,0.2
37760329,0.2
37147210,0.2
36783125,0.2
37800234,0.2
37710217,0.2
36390576,0.2
37710272,0.2
37710276,0.2
37297523,0.2
37620226,0.2
37830253,0.2
37810331,0.2
37630216,0.2
37780242,0.2
37328163,0.2
36241453,0.2
37810239,0.2
36808331,0.2
36441602,0.2
37610269,0.2
37640235,0.2
37630225,0.2
37840278,0.2
37437166,0.2
37750308,0.2
37740244,0.2
36079557,0.2
37770227,0.2
37237725,0.2
37730154,0.2
37690148,0.2
36301943,0.2
37800210,0.2
37800219,0.2
37158031,0.2
37820176,0.2
35969293,0.2
37168015,0.2
37650143,0.2
37690187,0.2
37660169,0.2
37630184,0.2
37780152,0.2
37720186,0.2
37730139,0.2
37640145,0.2
37800208,0.2
34964007,0.2
37650132,0.2
36421575,0.2
37820167,0.2
36371198,0.2
37217420,0.2
37720268,0.2
37760164,0.2
37740164,0.2
37750174,0.2
37840121,0.2
37477133,0.2
37277804,0.2
37417143,0.2
37840114,0.2
37770146,0.2
37620161,0.2
37527127,0.2
37447148,0.2
36651142,0.2
37567145,0.2
37610123,0.2
37587144,0.2
37700132,0.2
37720121,0.2
37097735,0.2
37840112,0.2
37760122,0.2
37810125,0.2
37137849,0.2
37507115,0.2
37297443,0.2
37620123,0.2
37021149,0.2
36098268,0.2
37700149,0.2
35226575,0.2
36380308,0.2
37447121,0.2
37187958,0.2
35813746,0.2
35988817,0.2
37187505,0.2
37138003,0.2
37127195,0.2
36800598,0.2
37177913,0.2
37257964,0.2
37077528,0.2
37207910,0.2
37267156,0.2
37307925,0.2
37068480,0.2
37217973,0.2
37267983,0.2
37317993,0.2
37097632,0.2
37317992,0.2
36621460,0.2
37217963,0.2
37248002,0.2
37237516,0.2
37397113,0.2
37177942,0.2
37078030,0.2
37257977,0.2
37277995,0.2
37198009,0.2
37077976,0.2
37168028,0.2
36773405,0.2
37267339,0.2
37267801,0.2
37107240,0.2
37217918,0.2
37157997,0.2
37097953,0.2
36520561,0.2
37187603,0.2
37287928,0.2
37167930,0.2
37297920,0.2
37317916,0.2
37167965,0.2
37107935,0.2
36098120,0.2
37307875,0.2
37147932,0.2
36621199,0.2
33341597,0.2
36723366,0.2
37197964,0.2
37267890,0.2
37158040,0.2
37257232,0.2
37197950,0.2
37247958,0.2
37237807,0.2
37127422,0.2
37247600,0.2
36221903,0.2
37167995,0.2
34924313,0.2
36128590,0.2
37267877,0.2
37257882,0.2
37307868,0.2
37097958,0.2
37127811,0.2
36231468,0.2
37307718,0.2
37097902,0.2
37307438,0.2
37217852,0.2
37217869,0.2
37077812,0.2
36480150,0.2
37187850,0.2
36350529,0.2
37217867,0.2
37227292,0.2
37267689,0.2
37317623,0.2
37237790,0.2
37307823,0.2
37087716,0.2
37217827,0.2
37297215,0.2
35156402,0.2
37207775,0.2
36371877,0.2
37077871,0.2
37287514,0.2
37257821,0.2
37177728,0.2
37317848,0.2
37207692,0.2
37127716,0.2
37187771,0.2
37097856,0.2
37267714,0.2
37237762,0.2
37267713,0.2
37207725,0.2
37137837,0.2
36210980,0.2
37217770,0.2
37197779,0.2
37087720,0.2
37227784,0.2
37117798,0.2
37307759,0.2
35893160,0.2
37077667,0.2
36800495,0.2
37197470,0.2
37197755,0.2
36799831,0.2
37127676,0.2
37097766,0.2
37317777,0.2
37087691,0.2
37227755,0.2
36341609,0.2
37097777,0.2
37287791,0.2
37217725,0.2
37317766,0.2
37117777,0.2
37237701,0.2
37167752,0.2
36351047,0.2
37167775,0.2
37257643,0.2
37207638,0.2
37167684,0.2
37217675,0.2
35307699,0.2
37087673,0.2
36361794,0.2
37177607,0.2
37117732,0.2
37297704,0.2
37287729,0.2
37277566,0.2
37127123,0.2
35206513,0.2
37227728,0.2
37217664,0.2
36128765,0.2
37287426,0.2
37207606,0.2
37117685,0.2
11824942,0.2
37247219,0.2
37247653,0.2
37137720,0.2
37287688,0.2
36798708,0.2
37127624,0.2
37317672,0.2
37307645,0.2
37317665,0.2
37117701,0.2
36799491,0.2
37167599,0.2
37227633,0.2
37267543,0.2
37157676,0.2
36500672,0.2
37227598,0.2
36799270,0.2
37237595,0.2
37147549,0.2
37031231,0.2
37107704,0.2
37277633,0.2
37287638,0.2
34723228,0.2
37097660,0.2
37207535,0.2
37187632,0.2
37237526,0.2
37097620,0.2
37187583,0.2
35226243,0.2
37187566,0.2
37117578,0.2
37157629,0.2
37307511,0.2
37187585,0.2
37127507,0.2
36798872,0.2
37297565,0.2
37287582,0.2
37307557,0.2
37227592,0.2
37187437,0.2
37227594,0.2
37227510,0.2
37217449,0.2
34422460,0.2
37197528,0.2
37197551,0.2
36830333,0.2
36148607,0.2
37247505,0.2
37087481,0.2
37117483,0.2
37137502,0.2
37227522,0.2
37021354,0.2
37087453,0.2
37157297,0.2
37247479,0.2
37297546,0.2
37267468,0.2
37147554,0.2
37327156,0.2
37177459,0.2
37137608,0.2
37257508,0.2
37087452,0.2
37197521,0.2
36251077,0.2
36671211,0.2
37107524,0.2
37247518,0.2
35703416,0.2
37217448,0.2
37307455,0.2
37217478,0.2
37137536,0.2
37117493,0.2
36990151,0.2
36870370,0.2
37297462,0.2
37087430,0.2
37137515,0.2
36351473,0.2
37087422,0.2
37207424,0.2
37137526,0.2
37077493,0.2
37197484,0.2
35511137,0.2
37207425,0.2
36190230,0.2
37107392,0.2
37177373,0.2
37227440,0.2
37097447,0.2
37187425,0.2
37247400,0.2
37157439,0.2
37097468,0.2
37227408,0.2
37307428,0.2
35693572,0.2
35939241,0.2
37317462,0.2
37167391,0.2
36340625,0.2
37177368,0.2
37137490,0.2
37267333,0.2
37147406,0.2
37117466,0.2
37127396,0.2
37087363,0.2
37277458,0.2
37277461,0.2
37127352,0.2
37177337,0.2
37107401,0.2
37307346,0.2
37317371,0.2
37307341,0.2
37217336,0.2
35989921,0.2
35276639,0.2
37267305,0.2
36860128,0.2
37107400,0.2
37197275,0.2
37187369,0.2
37167354,0.2
36783358,0.2
37097409,0.2
36797768,0.2
36691119,0.2
37217362,0.2
37207334,0.2
36361145,0.2
37197372,0.2
37287387,0.2
37307347,0.2
37167359,0.2
36800880,0.2
37187400,0.2
35863706,0.2
36591464,0.2
37257297,0.2
36450807,0.2
37187250,0.2
37267247,0.2
37087299,0.2
37197345,0.2
35979809,0.2
740831,0.2
37287334,0.2
37127300,0.2
37317323,0.2
37277266,0.2
36370878,0.2
36420382,0.2
37237283,0.2
37167299,0.2
37177261,0.2
37317282,0.2
37297264,0.2
36411366,0.2
37187344,0.2
37197352,0.2
37087165,0.2
36440294,0.2
37167316,0.2
36108750,0.2
36743242,0.2
37167310,0.2
36441597,0.2
37077343,0.2
37177277,0.2
37077342,0.2
36783332,0.2
36800418,0.2
37117326,0.2
37267256,0.2
37207310,0.2
37117315,0.2
37167252,0.2
36089036,0.2
36920333,0.2
36940154,0.2
37087298,0.2
36089693,0.2
37217305,0.2
1237963,0.2
37167318,0.2
36179019,0.2
37157284,0.2
36950264,0.2
37287253,0.2
37287216,0.2
37177199,0.2
37107209,0.2
35793163,0.2
37157240,0.2
36621292,0.2
36330661,0.2
37107275,0.2
36581198,0.2
37137331,0.2
37087238,0.2
37317121,0.2
37217221,0.2
37207213,0.2
36290336,0.2
7916752,0.2
37227240,0.2
37267238,0.2
36109335,0.2
37167228,0.2
37227258,0.2
37217242,0.2
36830267,0.2
37287213,0.2
37117247,0.2
36251202,0.2
36201362,0.2
35874002,0.2
37207143,0.2
35004525,0.2
36490740,0.2
36280576,0.2
36990287,0.2
36361630,0.2
37287156,0.2
33420954,0.2
37137231,0.2
37237199,0.2
37097142,0.2
37247194,0.2
37317173,0.2
36799314,0.2
36158390,0.2
37217148,0.2
37187196,0.2
37227145,0.2
37317142,0.2
36211471,0.2
37147151,0.2
37187185,0.2
37257163,0.2
36611290,0.2
36371459,0.2
37237184,0.2
36900369,0.2
37051161,0.2
36900353,0.2
36970347,0.2
36850371,0.2
37257115,0.2
36940378,0.2
36910359,0.2
36840353,0.2
36890355,0.2
36930339,0.2
36880395,0.2
36360957,0.2
36980407,0.2
36763315,0.2
36840343,0.2
37087131,0.2
36980373,0.2
36799318,0.2
37000335,0.2
36820369,0.2
36940200,0.2
36900385,0.2
36840339,0.2
37187120,0.2
36930369,0.2
34894080,0.2
36910215,0.2
37011477,0.2
36880368,0.2
37077114,0.2
36850322,0.2
36797501,0.2
36109575,0.2
36940159,0.2
35491145,0.2
37051269,0.2
36681324,0.2
36240275,0.2
36251755,0.2
36930138,0.2
36820317,0.2
36940347,0.2
36920318,0.2
36870348,0.2
36990280,0.2
37011225,0.2
36950372,0.2
36990195,0.2
36840257,0.2
36391430,0.2
36820261,0.2
36581475,0.2
36900305,0.2
36970250,0.2
37021252,0.2
36950321,0.2
36960250,0.2
36808342,0.2
36900316,0.2
36890338,0.2
36990274,0.2
36840289,0.2
36271052,0.2
36950359,0.2
37041268,0.2
36960248,0.2
36840291,0.2
36211959,0.2
36581217,0.2
36840245,0.2
36271364,0.2
37021160,0.2
36990243,0.2
36950229,0.2
36950289,0.2
36797463,0.2
37051257,0.2
37011250,0.2
36850236,0.2
36900251,0.2
36211929,0.2
36561302,0.2
36139312,0.2
36850213,0.2
36880233,0.2
36797386,0.2
36420321,0.2
36850214,0.2
37031261,0.2
36798263,0.2
36611360,0.2
36391721,0.2
37011255,0.2
36783343,0.2
36820205,0.2
33281404,0.2
36970237,0.2
36058436,0.2
36900159,0.2
36561356,0.2
36441046,0.2
35958946,0.2
36920165,0.2
36631449,0.2
36900160,0.2
36870200,0.2
37000184,0.2
34743639,0.2
36089599,0.2
36910165,0.2
6735355,0.2
35773241,0.2
34323959,0.2
37051156,0.2
36200197,0.2
36830195,0.2
36520170,0.2
36260964,0.2
36763190,0.2
377140,0.2
36390499,0.2
36712395,0.2
36211775,0.2
35948245,0.2
36540263,0.2
36421796,0.2
36910201,0.2
36830192,0.2
36880197,0.2
36808162,0.2
36530431,0.2
36990176,0.2
36168119,0.2
36651419,0.2
36119329,0.2
36860124,0.2
36990130,0.2
36451381,0.2
36500214,0.2
36743466,0.2
36920136,0.2
36980112,0.2
36621448,0.2
35853386,0.2
35074041,0.2
36890128,0.2
36661301,0.2
36611428,0.2
36723414,0.2
36671416,0.2
36723417,0.2
36571173,0.2
37031129,0.2
36661468,0.2
36880137,0.2
36773469,0.2
36571429,0.2
36773441,0.2
36880122,0.2
36960123,0.2
36341132,0.2
36551397,0.2
36651353,0.2
36551145,0.2
36621388,0.2
34603571,0.2
36631349,0.2
36581350,0.2
36641387,0.2
36691306,0.2
36500595,0.2
35256406,0.2
36540442,0.2
36441892,0.2
36701399,0.2
36611153,0.2
36540347,0.2
36441834,0.2
36571312,0.2
36671311,0.2
36763341,0.2
36601394,0.2
36441872,0.2
36631375,0.2
36681397,0.2
36621397,0.2
35969767,0.2
36631158,0.2
36641424,0.2
36200874,0.2
36611406,0.2
36763419,0.2
36631292,0.2
36671380,0.2
36561172,0.2
36651364,0.2
36621353,0.2
36551373,0.2
36571376,0.2
36540406,0.2
36451373,0.2
36691284,0.2
36641299,0.2
36661360,0.2
36581191,0.2
36611285,0.2
36783301,0.2
36371830,0.2
36601322,0.2
36441498,0.2
36712329,0.2
36651282,0.2
36733263,0.2
36581311,0.2
36773306,0.2
36651312,0.2
36280474,0.2
36763274,0.2
36621333,0.2
36733252,0.2
36551250,0.2
36510472,0.2
36723303,0.2
36691293,0.2
36581312,0.2
36651274,0.2
34903296,0.2
33411479,0.2
36411662,0.2
36783231,0.2
36540192,0.2
36691187,0.2
36723187,0.2
35693280,0.2
36391333,0.2
36763206,0.2
36723199,0.2
36281750,0.2
36743287,0.2
35693281,0.2
36540205,0.2
36381650,0.2
36712240,0.2
36661265,0.2
36621233,0.2
36753218,0.2
36540271,0.2
36641170,0.2
36571229,0.2
36591225,0.2
36591232,0.2
36631238,0.2
35969511,0.2
36009036,0.2
36381570,0.2
36601119,0.2
36201674,0.2
36743189,0.2
36581185,0.2
36733131,0.2
36712169,0.2
36743181,0.2
36139032,0.2
36783152,0.2
36200735,0.2
36210849,0.2
36641158,0.2
36773131,0.2
36391437,0.2
36410469,0.2
36591185,0.2
36723130,0.2
36641134,0.2
34944024,0.2
36069734,0.2
36341368,0.2
36671173,0.2
36733135,0.2
36211379,0.2
36571153,0.2
36743165,0.2
35683571,0.2
36380125,0.2
36251784,0.2
36712152,0.2
36723165,0.2
36540158,0.2
36320612,0.2
36621170,0.2
36540178,0.2
36350431,0.2
36491470,0.2
36671149,0.2
36391192,0.2
34753433,0.2
36098394,0.2
36671148,0.2
36743126,0.2
36411810,0.2
36551176,0.2
36651164,0.2
36773120,0.2
35389136,0.2
36210783,0.2
36581167,0.2
36723151,0.2
36681136,0.2
36651163,0.2
36540130,0.2
36221963,0.2
36201925,0.2
35166283,0.2
36301889,0.2
36391807,0.2
36441595,0.2
36520685,0.2
36520665,0.2
36441798,0.2
36251798,0.2
36491396,0.2
36451402,0.2
36300905,0.2
36491414,0.2
36661118,0.2
36331826,0.2
36371813,0.2
36241838,0.2
36241823,0.2
36270977,0.2
36231086,0.2
36441822,0.2
36411899,0.2
36231857,0.2
36391830,0.2
36500909,0.2
36491411,0.2
36500610,0.2
36241862,0.2
36480119,0.2
36078211,0.2
36500923,0.2
36391738,0.2
36271824,0.2
36530586,0.2
36411790,0.2
36351332,0.2
36331716,0.2
36371757,0.2
36330926,0.2
36221881,0.2
36221912,0.2
36421729,0.2
36371794,0.2
36500873,0.2
36491098,0.2
36361715,0.2
36371771,0.2
36301786,0.2
36331678,0.2
36441777,0.2
36491367,0.2
35044866,0.2
36530561,0.2
36411838,0.2
36391713,0.2
36069285,0.2
36231800,0.2
36341686,0.2
36119584,0.2
36241614,0.2
36251391,0.2
36251704,0.2
36211840,0.2
36361525,0.2
36301837,0.2
36530578,0.2
36381642,0.2
36520554,0.2
35064665,0.2
36530500,0.2
36411726,0.2
36451233,0.2
36421629,0.2
36351632,0.2
36351619,0.2
29183682,0.2
36281684,0.2
36201767,0.2
36331669,0.2
36179208,0.2
36088804,0.2
35703974,0.2
36371739,0.2
36391662,0.2
36201760,0.2
36351648,0.2
36491272,0.2
35358153,0.2
36211735,0.2
36331649,0.2
36510584,0.2
36301687,0.2
36381696,0.2
36271698,0.2
33300614,0.2
36301529,0.2
36221784,0.2
36381654,0.2
36520578,0.2
36381678,0.2
36201779,0.2
36441664,0.2
36361693,0.2
36451226,0.2
35979452,0.2
36331616,0.2
36290428,0.2
36351557,0.2
36371572,0.2
36441331,0.2
36231683,0.2
36410772,0.2
35014669,0.2
36260982,0.2
36300930,0.2
36038189,0.2
35663129,0.2
36281254,0.2
36241636,0.2
35054322,0.2
36391042,0.2
36211720,0.2
35093388,0.2
36341520,0.2
36251506,0.2
36331591,0.2
36221721,0.2
36411240,0.2
36301367,0.2
36500248,0.2
36281689,0.2
36351591,0.2
36340476,0.2
34362618,0.2
36500702,0.2
36129646,0.2
36491186,0.2
36251457,0.2
36301654,0.2
36371624,0.2
36281651,0.2
36301665,0.2
36201698,0.2
35653745,0.2
36371632,0.2
36260961,0.2
36451158,0.2
36331559,0.2
35004139,0.2
36530398,0.2
36211700,0.2
36271656,0.2
36451089,0.2
36260423,0.2
34332106,0.2
36241491,0.2
36331472,0.2
36500570,0.2
36500606,0.2
36361529,0.2
36221649,0.2
36251450,0.2
36281570,0.2
36510487,0.2
36451086,0.2
36059583,0.2
36421482,0.2
36211630,0.2
35054248,0.2
36049175,0.2
34994165,0.2
36240613,0.2
36361474,0.2
36411069,0.2
36271623,0.2
36371542,0.2
36510464,0.2
36251371,0.2
36201659,0.2
36530383,0.2
36421471,0.2
36281576,0.2
36281567,0.2
36341457,0.2
35979344,0.2
36361508,0.2
7064626,0.2
36271555,0.2
36290541,0.2
36421414,0.2
36500634,0.2
36301617,0.2
36491035,0.2
36441400,0.2
36451025,0.2
36201536,0.2
25636904,0.2
35246131,0.2
36530255,0.2
36281463,0.2
36451027,0.2
36271497,0.2
36281241,0.2
35803726,0.2
36281443,0.2
36231493,0.2
36380885,0.2
36211477,0.2
36510382,0.2
36441389,0.2
36271509,0.2
36361439,0.2
18594849,0.2
36411474,0.2
36211535,0.2
36530299,0.2
36421345,0.2
36530287,0.2
36451004,0.2
36351360,0.2
36361410,0.2
36351343,0.2
36271487,0.2
36411439,0.2
36520251,0.2
36361395,0.2
36420297,0.2
36281496,0.2
36301475,0.2
36231522,0.2
36230460,0.2
36530278,0.2
36510379,0.2
36451035,0.2
36231521,0.2
36210436,0.2
36391412,0.2
36331321,0.2
36411450,0.2
36301425,0.2
36281367,0.2
36200700,0.2
36510234,0.2
36211459,0.2
34973516,0.2
36500424,0.2
36500467,0.2
36361351,0.2
36251288,0.2
34403548,0.2
36231447,0.2
34874403,0.2
35703132,0.2
36450958,0.2
36391354,0.2
35369589,0.2
36211464,0.2
36371344,0.2
36211426,0.2
35989759,0.2
36201354,0.2
36530218,0.2
36331387,0.2
35094327,0.2
36441313,0.2
36411413,0.2
36221165,0.2
36211371,0.2
35206246,0.2
36211364,0.2
36241288,0.2
36231361,0.2
36088286,0.2
36341211,0.2
36510283,0.2
36490861,0.2
36450529,0.2
36231382,0.2
36411365,0.2
36221415,0.2
36421235,0.2
36301353,0.2
36520131,0.2
36201394,0.2
35073643,0.2
36241199,0.2
36221328,0.2
36441115,0.2
36221334,0.2
36271314,0.2
36321035,0.2
36441184,0.2
36410231,0.2
36490477,0.2
36500325,0.2
36421184,0.2
571851,0.2
36381241,0.2
36391258,0.2
36281290,0.2
36351155,0.2
36109775,0.2
36371249,0.2
36261285,0.2
36159492,0.2
36241201,0.2
36251197,0.2
36261292,0.2
36381279,0.2
36241226,0.2
36321312,0.2
36281231,0.2
35793422,0.2
36261263,0.2
36371161,0.2
36261244,0.2
36231240,0.2
36280762,0.2
36411263,0.2
36391197,0.2
36231239,0.2
36490757,0.2
36420677,0.2
36391213,0.2
36371159,0.2
36331214,0.2
36261239,0.2
35939675,0.2
36331169,0.2
36351032,0.2
33541723,0.2
36241144,0.2
36271251,0.2
36421113,0.2
36271218,0.2
36490727,0.2
36381220,0.2
36039622,0.2
36201248,0.2
35823485,0.2
36441139,0.2
36381212,0.2
36211202,0.2
36350398,0.2
36450812,0.2
36341128,0.2
36371069,0.2
36251076,0.2
36381129,0.2
36500236,0.2
36441063,0.2
36341063,0.2
36301219,0.2
36421103,0.2
36241134,0.2
36450720,0.2
36261156,0.2
35723415,0.2
36401135,0.2
36221195,0.2
35969407,0.2
36401089,0.2
36331098,0.2
36241084,0.2
36391069,0.2
36221183,0.2
36261091,0.2
34392811,0.2
36350969,0.2
36280592,0.2
36330946,0.2
36271149,0.2
36301160,0.2
36500199,0.2
36500175,0.2
34873530,0.2
36450672,0.2
36201183,0.2
36321189,0.2
36321165,0.2
36281101,0.2
36330851,0.2
36340197,0.2
36370964,0.2
36201106,0.2
36251010,0.2
36241013,0.2
36350948,0.2
36271091,0.2
36411071,0.2
36231025,0.2
36360986,0.2
36261061,0.2
36410769,0.2
36490498,0.2
35703447,0.2
36401035,0.2
36340998,0.2
36221118,0.2
31197333,0.2
36500119,0.2
36490380,0.2
36231032,0.2
36411025,0.2
36230966,0.2
36350883,0.2
