"PID","Sale_Price"
907194160,206149.629641566
907196060,203300.412518346
907200230,123641.336750923
907201220,130076.982442236
907227080,120894.055207998
907227290,131836.493922951
907260030,186990.667138978
907275010,244054.035974357
907414020,201260.802755667
907420040,173414.273880728
908102050,105104.770431809
908152100,137340.494500223
908203090,96754.5920973535
908225370,89258.3376249612
908229020,91062.3173009475
909101010,134721.652389861
909101140,133444.603384877
909175080,52699.0573817315
909179020,211219.230721201
909251170,156400.07346081
909253180,153343.440502472
909254010,156342.331681075
909275080,176285.83620213
909276110,160192.338503643
909451040,108977.93578918
909451100,133770.950925602
909452050,221078.910369961
909475040,334793.668937589
911104060,65242.4702452212
912251110,59687.1126333746
914465040,242647.83440178
914465055,227019.889693678
914475030,181096.957761964
914476380,184611.63183623
916176125,302491.29766947
916382100,370610.102937945
916475040,334278.745992236
923203110,157036.717520797
923203190,158925.455943131
923227080,159957.273503646
923230200,131762.700574491
923275040,171815.214016459
923275140,115171.756743944
924100060,177729.341477406
527106050,168384.479531826
527106150,208592.742781534
527107010,187238.491347228
527140090,221261.093345406
527145090,197944.537321464
527161010,177812.495254212
527164120,200326.527271012
527208010,374052.133872368
527212050,331213.631473991
527226020,137915.151065996
527276040,173875.226058834
527302070,189748.237596967
527302185,237940.053860484
527325070,245648.405923178
527354160,189244.159193722
527357110,137791.499897211
527378020,160615.240139737
527403360,122105.389086145
527425035,112454.639843506
527427110,166635.223237068
527450250,99785.3280052597
527451550,107427.842762405
528104050,397107.791369799
528104080,421213.429953545
528118030,410866.229654596
528118090,444148.619403276
528180140,323941.828266216
528181010,211600.251435123
528188150,191076.896895316
528228445,188506.323068648
528228465,180339.250218108
528228540,191565.316864383
528235020,178751.222790774
528235120,187184.501716423
528240040,166903.087820184
528280130,190932.242313295
528292060,222010.755375373
528363110,353418.211173681
528387050,264814.787010261
528427070,216534.646797878
528431120,265930.151382506
528435020,286787.856374106
528439010,235289.072621209
528458030,229266.388950751
528462040,210822.622701255
528478040,237739.02107605
528480060,314408.6660232
531363060,153285.680935479
531371070,197339.740251307
531373060,192886.614763497
531375050,151084.534695704
531375120,161972.472278397
531384030,207147.234416274
531385060,189994.027703556
532376170,109581.815975064
532377020,107713.799706939
533206050,196085.565546718
533212140,158145.146923925
533212150,159344.319830677
533213120,166367.394298801
533236060,202599.414332612
533236090,317360.858458856
533250050,237739.618008852
533250160,287501.53658135
533251120,162937.720119034
534128050,173913.061263429
534177180,226619.756827078
534250335,177575.846849525
534250370,306597.243833951
534277060,112397.270224795
534277070,120027.27216849
534400060,166155.823384289
534403100,154619.686484142
534426040,149798.644370631
534428100,150920.447505795
534451080,74042.7979188341
534452060,130000.42006278
534453140,93050.6611163538
534455030,153118.482106411
534477080,123161.476446172
535105030,137889.158184281
535105090,164131.811021985
535150210,135595.664817167
535150280,131959.24996608
535152200,133706.782489105
535153140,169026.78087986
535179060,165311.517952475
535301080,121883.011142323
535302130,134686.587418318
535380050,141518.972501158
535426350,150538.700376063
535427070,259124.028994494
535451010,117113.247766545
535451050,116883.094718114
535453020,157295.91752283
535453210,146069.61103689
535455080,114436.009720553
535455090,121628.474382946
535456050,125351.32742163
535476370,179791.598286288
902100030,80416.5858378374
902102060,152145.172683515
902105020,200510.876889597
902202090,143276.340343217
902205070,53569.9559396697
902205090,116251.398087334
902207120,73762.9780163444
902305080,141604.137031015
902306120,124902.9777202
902328040,129816.929466509
902401010,121347.476181801
902401120,269107.505929541
902402260,58316.0477178834
902405070,193176.952507651
902427045,100558.027011083
902427150,112458.880050997
903204095,98869.4796196643
903225160,123434.373878587
903228090,116073.569084051
903231080,116971.720222931
903234100,136593.497390385
903235010,139694.792410696
903455030,122254.257987871
903484020,134763.803528643
904100020,112651.09622968
904100160,130941.864057931
904101170,118323.225748346
905104080,114069.900614966
905107280,163708.350348815
905107380,128786.83156308
905200100,116611.28818802
905200160,104878.662064704
905300020,152160.859479759
905352070,231490.459208124
905401045,210885.505085971
905401060,209524.628546686
905425125,215361.445676561
905426030,168684.432966998
905427070,190811.943037716
905451330,158707.682493343
905452070,108117.976816913
905452120,137541.600741575
906424010,253927.581906224
906476030,200241.720143923
907135020,146230.336379574
907181120,194361.801333957
907187030,195259.562460134
907192130,219598.961257817
907194020,215083.776979357
907201060,143902.192043934
907202190,141192.222416445
907202240,164654.234463168
907227050,125010.996079092
907250020,233903.481679797
907251090,249895.51454982
907253110,220653.158696501
907255030,288260.042910174
907255060,305685.771086034
907260010,243664.400763749
907262030,206347.337468792
907290150,136219.755301346
907295020,219928.781177762
907412070,203991.021101167
907420080,203926.424036218
907425035,149531.207956206
908127120,116206.421898
908152270,148609.508040965
908154080,276215.399251275
908201120,105419.833375976
908204160,81354.3088831467
908250090,104017.031779376
909131170,140626.618059849
909277040,185303.111771852
909428190,214709.744885289
910203090,114093.062507332
910205010,131215.776235269
910251050,52905.8606178101
911102090,84323.3609602339
911370520,265537.772384966
911370540,272995.993070823
914453045,282195.816045715
914465060,264900.550890894
914475020,149618.085685729
916380060,270484.608878078
916386180,211018.687470343
916455120,247538.149735467
916460060,214624.044498555
916477020,304495.244141654
921201060,302887.422361585
923225200,127842.146858853
923225370,104539.215874264
923227030,150681.857939322
924100020,168159.26864527
526355170,267933.026482975
526355190,285134.235466277
527110080,190045.557000824
527110120,182048.733610289
527126030,254241.77711321
527158090,171903.942119218
527162080,177176.909522095
527162140,207140.609393751
527165100,171096.864962972
527182170,217017.163391056
527212060,362520.477047143
527301080,201054.829305359
527301280,162504.492540717
527327050,191082.163376965
527354050,182575.234737965
527356050,144194.120528874
527358060,183104.356690696
527359010,173511.556964246
527402090,129937.64446931
527427200,187077.457186846
527450030,108506.547183658
527455030,140181.212401661
527455250,124706.219499304
528102100,272650.654269959
528106110,419510.739664491
528108160,271171.003303762
528118040,396373.247803049
528142050,347543.912902267
528144050,327527.335464072
528150120,333688.096724607
528172070,258105.309634041
528181060,232326.264324562
528188160,206088.889898246
528218020,174884.571058604
528218100,176510.635335223
528221050,196584.253543077
528221090,198024.311210642
528222040,204216.777763632
528228555,187625.821435842
528240020,198609.545823119
528280110,176215.092006696
528290170,194646.386614652
528358040,267566.734876872
528366050,399790.374288581
528427100,261673.522671787
528431050,271064.777416956
528435040,288418.449827306
528435070,253514.615911553
528445070,237801.128924395
528458080,248599.639475061
528458150,315445.930412272
528480180,261508.386686165
531384070,196406.060670064
532377050,141955.38828452
532378240,117591.743678421
532479050,139310.734007336
532479140,159131.723798053
533120030,323509.246012402
533206070,228709.00329383
533208030,224141.789540493
533208040,192071.027881067
533213130,168510.048621732
533221100,170642.061335219
533236040,177113.626805862
533242080,190375.811540162
533251130,194029.577793764
533252130,212910.76823344
533352075,194382.426557185
534125120,144904.928081892
534127140,151878.508885226
534177210,164045.961316173
534178010,133027.708796438
534276160,124420.159289125
534276290,104194.025582467
534278190,116227.710957738
534403040,169626.073745129
534403290,204766.108993352
534431020,122710.781864712
534450090,36382.50660238
534475170,169440.476295585
534476080,137718.244023348
534479120,123488.432488509
534479140,153190.759968624
535105110,157380.945286248
535151110,146926.35730428
535152060,128060.889579106
535179120,116047.718026376
535301060,149958.943721811
535304170,136891.173852723
535325280,124802.471779747
535353050,144318.77017514
535353130,110482.274298554
535355020,188021.966089357
535378080,134106.181731706
535379110,140249.889209131
535403030,134189.681181009
535426130,181120.224755574
535451040,121924.783057857
535451100,107500.497271567
535453080,152642.505648857
535453150,143021.569097596
535477130,147720.972745443
535477180,107637.783257841
902110010,97340.2386151335
902125120,90983.8229936026
902128160,123357.820804183
902201090,133557.658408212
902201130,111571.347373673
902207010,105158.406433363
902303100,151351.116669537
902332030,148847.507734504
902404010,138545.863274048
902408080,179843.841539599
902427180,121878.778820362
903206170,178819.965307198
903233050,137356.034835474
903234160,104437.202875891
903401070,142761.541951521
903427040,158279.194816869
903430050,85434.9743252822
903451110,127558.670291422
903456110,191316.537689711
903457040,156318.934047508
903457130,120550.113955189
903458020,103033.207551431
903458060,119464.136577198
903476100,88880.7604838961
905101200,110173.601221115
905103110,127445.595699501
905104240,127580.131881195
905105260,132031.668241934
905201080,157542.551657406
905226130,150172.155669772
905301050,276233.337545548
905377050,89488.8468320684
905426010,211602.86046599
905451390,149784.059553469
905475270,109243.077565204
905475520,81925.4015313853
905478140,137944.902045083
905478220,145074.713901351
906200230,167801.60233028
906201022,190929.558363001
906201023,228231.453173894
906201200,265799.725258428
906223040,219101.04735565
906380070,299858.920709125
906380160,190947.290151362
906380200,192009.557911123
906394050,184137.919803416
907125040,146617.316442656
907130060,177930.229686517
907180040,196473.318119228
907200190,140829.106017835
907202100,122923.825539818
907227060,139160.129104531
907270040,265830.452281885
907275080,243899.161754312
907280100,287719.163936335
907420060,183648.411424238
908127040,111381.540731338
908152060,134075.115108731
908152180,153287.142563014
908152290,158230.596967352
908154205,537183.620238781
908186050,140368.798553126
908228010,118745.46996465
908250100,101751.770993983
908275200,97127.6702288414
909176170,150077.369450548
909251030,134676.372043537
909252010,161204.500124072
909254150,143934.197687076
909256120,123075.364306317
909275030,163549.339277891
909275110,194262.364066284
909276160,288987.402772935
909281130,264785.429383319
909425140,250604.245618923
909425270,184313.168657784
909428180,188459.321786078
909455060,155566.776939932
909475230,288321.283083799
910200040,114202.324057125
910201110,99007.7689401992
910206010,60537.7372625881
914452190,142200.918576975
914460020,193861.66138281
914460110,214612.982069526
914476330,199201.009099526
914478020,146511.675489608
916326040,169783.982153184
916384150,261066.121385545
916403290,204066.701176886
916455110,198176.961615308
916455150,286401.697703205
916460020,185728.312800378
916475020,268226.78493463
921126010,310901.860555509
923202134,134142.276616282
923225050,127395.144346329
923226300,83395.5046398262
923230010,169715.98163036
923251160,123970.90467058
923275010,160841.932917753
923276180,132476.097080122
526302030,155479.332099652
526354020,203179.003612341
527107020,181018.255327939
527108010,280875.115734442
527108090,240013.818898117
527158020,177025.67948124
527190050,237268.571368627
527190220,264309.278463402
527210040,485651.251022321
527212040,336134.087622682
527214060,426328.138946745
527216010,414713.086780281
527226010,168483.042443899
527254070,328487.32144661
527256120,417312.461560042
527325160,240038.403205318
527328010,163081.957482482
527355280,205158.917197694
527376090,152789.661772478
527450210,98157.359631449
527450460,111157.438123331
527452290,156248.96209723
527452310,123039.607143442
528106120,266540.359447608
528114010,387944.23671623
528118010,323829.77355659
528144030,282787.330736943
528181040,203631.824797313
528218140,232485.798403204
528221010,186429.17722317
528221100,171656.317026419
528228325,191432.142076389
528228360,200361.770110903
528228415,171038.926317258
528228575,248805.639457684
528228580,217800.695179332
528240080,230766.099261465
528280100,202378.437866221
528290140,191172.62598622
528315070,284924.624410317
528327010,401316.387926338
528348010,257424.04123098
528363070,332524.528452375
528366040,326907.95704299
528429130,274373.015991065
528439030,225301.940162126
528477010,392778.565324267
528480100,197165.549862545
528480110,190592.833671641
528488110,192821.451300243
528488120,193186.368010656
531367010,198307.04429412
531375100,172067.617927215
531451290,186907.57784179
531478010,116491.130329769
532351150,131232.96885825
532378050,129170.499743148
532378160,133406.687683482
533128090,277345.618496581
533208050,206119.545808945
533221080,170236.066700079
533241010,190095.713749388
533242030,227747.973171344
533250130,248022.682027927
533252020,171987.656551649
533350050,331849.375664574
534127190,252369.674278312
534129230,165018.826863544
534175100,170316.096002643
534176250,143431.23818838
534201130,127810.002014245
534201230,129120.417770615
534201300,128075.032880013
534202020,128793.092394717
534400120,181601.924523257
534403280,155941.240009933
534429130,151930.268427516
534453150,123340.072208988
534475160,157167.717676851
534479240,142489.940805843
535103070,157252.887740087
535125060,218835.232033821
535150240,109773.573850741
535152280,142490.380323644
535301150,148688.189000667
535303050,151792.314384029
535304020,139894.068402746
535325130,122161.769907001
535325350,136940.616269842
535353180,186239.543844706
535375040,90740.5323932335
535376090,117689.403348471
535380130,120887.373152426
535402070,142024.9129855
535402220,177147.306730698
535403040,109341.588491986
535403200,121752.467694363
535450100,139475.927565831
535451190,112381.360280306
535454060,82678.8812022988
535456020,145114.839274457
535478070,138879.129267245
535478090,111744.543658665
902101050,144029.065751686
902110130,100220.331678198
902206090,123183.298335149
902207080,125060.636567683
902301120,134824.477997853
902325050,156997.06889853
902325100,164105.178397866
902325160,95180.6329202462
902328100,145181.730751454
902400110,331080.59565976
902406030,114445.389794027
903202120,131065.346915572
903229040,127122.673873187
903232170,78028.4455188999
903234030,124544.97891185
903451050,106572.716466088
903455090,129344.29807344
904100170,137096.877916327
905101330,105867.925191237
905103130,150408.741713672
905103140,159909.236524043
905103180,135673.28101604
905106210,135469.381381469
905107300,156078.137056347
905108090,156681.578859107
905200340,172301.825513016
905202190,225759.96417126
905426100,191871.026101359
905427010,177404.997119228
905452150,130492.822448045
905475150,128001.119108396
906225180,215465.646084605
906380170,200104.774884204
906380180,196406.712158677
906394040,232234.552331358
906475050,164510.530308819
907125020,135799.83210077
907175030,215904.684709119
907181090,198765.02137161
907201230,168749.179237303
907252050,203468.624115967
907254050,202520.565437018
907255050,270383.967373602
907265030,222926.107164206
907285100,234154.309422119
907290020,249783.02625407
907290160,136516.579766951
907290260,258195.89379726
907412010,192028.562632892
907418020,173519.388144585
908102320,147527.604851127
908186070,145996.717201065
908186090,140214.710798828
908188130,133573.53794541
908188140,140246.896505753
908225180,100106.481824668
908275290,127798.727096274
909101330,47627.4009023951
909131125,135709.662108098
909175030,147512.9782881
909254070,166975.046623837
909276070,172549.456901528
909281010,222644.220776363
909282060,204526.780612038
909475020,231207.64188486
910203230,78525.0714317337
911175360,101962.257310511
911175430,50839.0149926449
914452060,148616.947587609
916326010,226348.589641596
916403020,193713.385271293
923225190,108318.213681814
923225510,133411.962805679
923226180,79819.1855850816
923226290,82650.1086117357
923228260,88871.2615772701
923276100,130882.099202893
