"PID","Sale_Price"
527105130,281124.965187751
527107130,180063.985738352
527108070,378460.98008293
527110020,165907.71409688
527162110,189822.343535076
527164060,174442.795947891
527166010,230787.291005246
527254020,317594.125134931
527352150,188518.367556408
527354100,206404.610661823
527354200,179853.577107132
527359050,134102.571456684
527366030,235926.572422928
527368010,240589.214124205
527375100,193133.29987405
527375210,148056.996851179
527378140,172556.874801378
527405130,119857.795229702
527405180,120497.433828464
527425060,120048.379222927
527425110,120157.534982968
527450280,100334.024836243
527451640,109804.496241115
527454130,144715.698643391
527455280,152833.623231308
528102040,356319.020553355
528102140,440865.556271572
528104070,493204.324138463
528106070,317157.972853527
528108070,338480.123316846
528110020,554477.991575781
528120020,264088.686734369
528120160,290835.19537742
528138010,355296.29683571
528142150,263859.346835149
528166060,400740.610794566
528168030,296763.51109853
528174070,193269.461501265
528180120,361430.77674416
528186010,305996.389781018
528218090,179013.715496494
528221060,174857.695351761
528228295,221636.308605645
528228435,192430.254316473
528228460,167405.19884566
528240030,189832.843489701
528240060,200652.262488614
528280230,226823.463370551
528292030,283695.137036204
528321010,362099.052997706
528344100,344036.723492913
528363050,315413.930705463
528365070,303651.882051651
528387030,266509.967535551
528431020,248790.148658731
528435050,293478.188808872
528441090,473601.228457935
528456220,218685.966421657
528458020,229389.529977542
528458060,209222.381638206
528458160,374046.068577719
528458180,221915.491182016
528482130,231583.648246485
528490040,237273.862539358
531369010,199199.978093483
531375130,153350.60880761
531382070,271246.73561625
531452070,157958.10901567
531477020,69443.0328298655
532353020,125267.636207392
532376070,129934.778907469
532377130,137495.637115345
532378180,112174.658395664
533135020,235097.343782348
533210010,149128.454457167
533210020,159482.67135424
533213010,219876.709744917
533213040,166587.55883081
533223030,176316.704972804
533254050,214832.23198533
534125080,148516.602748646
534129080,198476.741372524
534152120,165687.931324987
534177230,222066.861883873
534226120,127090.782974594
534250400,197315.686745437
534251030,176875.506041265
534402060,154122.09220865
534402170,175424.58655796
534451110,123607.545152466
534475250,168594.64645435
534476150,178789.187870921
534477110,152346.273432568
535101120,126513.353366064
535125090,188640.840992761
535150070,122832.55739827
535152230,165325.531933819
535154060,179334.958461512
535301170,164117.823018579
535302120,151047.583580967
535303110,137186.789264329
535353060,112898.766690989
535353140,103312.645243161
535382100,158454.64599628
535383070,113205.17605565
535383110,95492.0982634376
535402330,172557.039364516
535425070,195093.157139951
535426150,129007.744453421
535450160,82206.441770161
535475010,143975.509460886
535476240,139382.387624714
902102080,119085.418974948
902103120,130679.156629585
902103170,101889.469004129
902106010,139058.691943058
902109140,119495.766669363
902202150,114083.371788819
902205010,62304.9325344597
902207170,86677.7243498787
902330040,205186.807994139
902401130,147735.696587469
902402150,94709.7648803648
903201020,134294.672073972
903202170,126228.933569416
903226170,121672.852676864
903231130,106416.626864646
903234220,130074.382659506
903400220,168520.701858185
903429110,153460.479297359
903430060,127403.386281504
903430070,91118.9360166169
903481130,93437.7052820248
904301375,48808.8386169589
904351240,86808.5120504305
905101260,163020.11477981
905103070,135470.766979126
905200350,158050.629424232
905325020,213178.487477972
905402070,109985.597656894
905451340,100666.125173282
905475500,81461.4490869488
905476230,134995.261522364
905478030,136446.325941497
905480030,105711.811230215
906201021,172156.628656264
906201050,148627.54552117
906203120,276621.394825833
906223210,243539.447443456
906226080,150028.99733081
906226090,127679.493072997
906226120,128552.594981975
906230010,271414.412738816
906340110,303599.761225158
906380210,213530.6953426
906380220,228704.732479296
906392110,240068.711212753
906392130,171164.885593156
907126010,152979.738040667
907130100,208537.918563009
907194110,193163.324569283
907194160,210252.288261708
907196060,197254.915612227
907200230,119808.654026901
907201220,132542.630802068
907227080,125603.901518737
907227290,130842.892212539
907260030,192971.652016406
907275010,245983.831623426
907414020,193635.675522776
907420040,168698.223401256
908102050,109325.309378778
908152100,139715.364082052
908203090,99283.3825383155
908225370,77695.3352345693
908229020,88544.0439299205
909101010,134658.379802436
909101140,134826.586863992
909175080,63438.3682501631
909179020,209071.192542031
909251170,160809.251273928
909253180,162783.35349677
909254010,146207.51268088
909275080,176715.162535993
909276110,162111.612694944
909451040,116367.973454487
909451100,139597.626946429
909452050,207513.441138786
909475040,292632.484888623
911104060,66284.2411911058
912251110,61499.0073972188
914465040,278368.806644721
914465055,235451.632213848
914475030,171655.948272727
914476380,179850.146705103
916176125,268949.600317688
916382100,415372.362699541
916475040,361667.654473803
923203110,164345.710345946
923203190,165256.803536359
923227080,147603.458462593
923230200,124047.907228576
923275040,168179.370324637
923275140,123041.365033852
924100060,164115.631823869
527106050,166757.477755736
527106150,202271.710138199
527107010,183577.960061744
527140090,205169.197424918
527145090,176604.810699338
527161010,178700.546390472
527164120,202115.905896261
527208010,332355.245999692
527212050,315312.576663814
527226020,133335.514193273
527276040,178886.061887156
527302070,177286.046788571
527302185,246640.145795481
527325070,261214.660215448
527354160,177263.392434099
527357110,136905.65911748
527378020,154777.110392865
527403360,120601.822118259
527425035,118913.826836031
527427110,169812.787382734
527450250,103125.909216873
527451550,109614.807035117
528104050,427605.657097429
528104080,461508.778902915
528118030,487217.108523744
528118090,485415.759960561
528180140,366830.253398451
528181010,201096.126661985
528188150,177467.047392169
528228445,189019.554383711
528228465,172439.252320349
528228540,172026.153946247
528235020,179170.505797887
528235120,183390.901765866
528240040,163741.679745437
528280130,191629.959104938
528292060,232106.5606912
528363110,344978.341433208
528387050,246000.487968163
528427070,212756.239587745
528431120,261274.205178468
528435020,267425.509228606
528439010,226850.720787817
528458030,222205.196942581
528462040,229407.688017147
528478040,244636.539859652
528480060,315947.101463794
531363060,150920.152936477
531371070,182260.380297577
531373060,191198.601003713
531375050,144808.886494448
531375120,154606.718220091
531384030,201702.681491899
531385060,182839.239253824
532376170,115782.93481499
532377020,116911.584569217
533206050,188371.719962006
533212140,157308.980402972
533212150,155601.023496349
533213120,166851.492350822
533236060,188871.616306125
533236090,291348.49024388
533250050,241618.629845099
533250160,304032.92520771
533251120,149707.84348808
534128050,166194.501589206
534177180,240935.693998317
534250335,176145.444662529
534250370,302083.499896347
534277060,113722.949300278
534277070,122825.29479316
534400060,166959.571166382
534403100,163055.254356311
534426040,151036.204043761
534428100,145702.241080201
534451080,80284.8259124452
534452060,136508.930595853
534453140,89632.8100105587
534455030,153056.059031492
534477080,121272.260140537
535105030,131989.38728909
535105090,153765.192158939
535150210,137568.824927291
535150280,133233.190757992
535152200,139797.732498211
535153140,170034.636374623
535179060,161920.483174478
535301080,113182.61448259
535302130,138526.857639442
535380050,146233.170852358
535426350,149018.558926986
535427070,215143.465026173
535451010,116605.151040546
535451050,124166.383374332
535453020,153288.466623699
535453210,143056.038034739
535455080,113432.986479368
535455090,124975.408968233
535456050,118621.148924869
535476370,176445.385672807
902100030,83231.9619523499
902102060,142570.22303861
902105020,200541.688673316
902202090,133566.634388985
902205070,62230.7628676132
902205090,116822.867768944
902207120,67364.1612619275
902305080,140474.773434321
902306120,120760.877447827
902328040,134011.672361125
902401010,123890.429935231
902401120,303304.000309789
902402260,40399.6324397291
902405070,220172.78258083
902427045,99694.4971957387
902427150,112458.937859523
903204095,101960.913527476
903225160,110298.300180779
903228090,115332.529833276
903231080,111063.348609458
903234100,140318.654515304
903235010,132326.658671949
903455030,127095.388780242
903484020,139411.634281415
904100020,119628.261639904
904100160,135083.091794309
904101170,102129.662849791
905104080,111053.286830268
905107280,148664.686636558
905107380,128617.587979176
905200100,120066.927558775
905200160,108524.61412682
905300020,142509.867109171
905352070,241298.320502035
905401045,218246.773694586
905401060,201448.735687466
905425125,215348.534317676
905426030,177135.128738465
905427070,201332.154727357
905451330,161831.870691225
905452070,110908.709782684
905452120,137510.979720047
906424010,239126.614606086
906476030,197764.240260878
907135020,146333.057465888
907181120,192527.72587939
907187030,194797.553334947
907192130,222400.665167323
907194020,220119.665787723
907201060,138310.631197818
907202190,134798.687749201
907202240,161110.117295412
907227050,124036.314242618
907250020,241591.901967657
907251090,263536.192774983
907253110,229717.032848811
907255030,293961.103309813
907255060,331088.563477223
907260010,248222.311260285
907262030,209283.646319863
907290150,142083.076806112
907295020,213294.605017281
907412070,201058.924742549
907420080,195597.086527542
907425035,147005.013350499
908127120,119578.074154112
908152270,158323.38222009
908154080,263343.494915009
908201120,102706.521038349
908204160,79900.3947088109
908250090,107691.673668604
909131170,125357.386203474
909277040,181207.494686846
909428190,217237.364455565
910203090,109418.662575405
910205010,124978.746216246
910251050,56698.673585376
911102090,72313.5265234405
911370520,256464.438501987
911370540,278230.264131376
914453045,289393.447123905
914465060,281181.540329784
914475020,144783.616305221
916380060,273043.248978945
916386180,209680.004636053
916455120,245155.957673029
916460060,216727.487773352
916477020,331722.249196956
921201060,353843.96854407
923225200,124629.890988157
923225370,94086.3440209238
923227030,144705.762146099
924100020,164470.516608958
526355170,261263.491066694
526355190,277596.291703531
527110080,177636.712700424
527110120,174083.658697985
527126030,253284.914646153
527158090,168902.346645854
527162080,180718.059373797
527162140,206291.260358302
527165100,168817.640954634
527182170,198523.31024891
527212060,344870.118404346
527301080,191950.592301771
527301280,153945.227102211
527327050,183673.575130983
527354050,186627.228693944
527356050,137633.257176286
527358060,172991.538685537
527359010,170140.396049646
527402090,126752.229314967
527427200,191897.512720631
527450030,107072.72357669
527455030,139199.336724777
527455250,127244.682962235
528102100,273567.665340841
528106110,428072.02266899
528108160,266224.186692761
528118040,407199.674437092
528142050,321587.679347328
528144050,347641.269253397
528150120,334900.293366945
528172070,241597.20122559
528181060,215436.24617582
528188160,203352.714061471
528218020,179394.827953127
528218100,173646.5819236
528221050,195547.287777916
528221090,182268.376056964
528222040,190938.21290473
528228555,170197.845264715
528240020,199215.556398638
528280110,180302.666199448
528290170,194549.332549853
528358040,275226.221834231
528366050,353358.708299575
528427100,276550.967398581
528431050,260806.184324786
528435040,296196.041759508
528435070,244177.363268771
528445070,243311.477523595
528458080,237040.002286745
528458150,298395.606198792
528480180,261467.882405234
531384070,193299.323019633
532377050,143371.399384684
532378240,126174.412621937
532479050,138572.971530799
532479140,154097.842040304
533120030,305898.645394803
533206070,218530.439580913
533208030,229676.507505515
533208040,200568.27438803
533213130,170152.890414883
533221100,170920.370311825
533236040,171321.500097485
533242080,194882.470292792
533251130,186936.282374284
533252130,188227.520030416
533352075,187157.47578614
534125120,146720.692997155
534127140,146694.109891878
534177210,166133.016739448
534178010,136704.3479275
534276160,128451.73698296
534276290,112798.033796459
534278190,120724.144906964
534403040,166414.004088323
534403290,198327.832192485
534431020,129836.922560169
534450090,64992.3321034481
534475170,168988.706433083
534476080,134570.954012659
534479120,124223.590651312
534479140,152525.083421511
535105110,157243.284692738
535151110,140535.875754997
535152060,131031.073134976
535179120,119067.590022949
535301060,140507.331232291
535304170,137595.460264033
535325280,125489.55871576
535353050,138839.252007597
535353130,123818.378710993
535355020,175651.756801914
535378080,140565.63255594
535379110,130748.092627304
535403030,133504.487865839
535426130,175787.663667889
535451040,120718.273342419
535451100,109033.352799622
535453080,145846.545172331
535453150,140634.016639813
535477130,148963.002253425
535477180,105602.68533975
902110010,99471.792901713
902125120,88365.1230814099
902128160,120802.114110758
902201090,133154.563164528
902201130,111200.067249927
902207010,99635.9475291341
902303100,147819.832904885
902332030,189713.938313783
902404010,145412.258290187
902408080,183056.806848216
902427180,118783.369222471
903206170,176893.049800505
903233050,133994.675574899
903234160,105422.265587238
903401070,137487.245303751
903427040,143325.738963599
903430050,94324.0634010629
903451110,132325.270517337
903456110,198217.783163034
903457040,157831.170029894
903457130,121583.305640817
903458020,94494.6811834663
903458060,116422.475993449
903476100,90100.2352706112
905101200,113566.665171891
905103110,123186.484503872
905104240,123290.733160637
905105260,132293.851640161
905201080,155629.517503318
905226130,155345.849122889
905301050,273397.875761536
905377050,90881.1468895489
905426010,217879.514267284
905451390,154557.627011586
905475270,111066.10251844
905475520,92168.7538909135
905478140,137667.913466658
905478220,146611.313410754
906200230,170612.898732392
906201022,191225.589405168
906201023,243142.379219189
906201200,281576.274049223
906223040,214198.65478614
906380070,337982.73183799
906380160,181218.036582427
906380200,193616.655923764
906394050,181143.392429252
907125040,147247.750723076
907130060,175574.884440847
907180040,198641.295756046
907200190,135514.054215496
907202100,116436.799631658
907227060,136281.686648782
907270040,278867.014159299
907275080,232478.733584449
907280100,293188.932829993
907420060,182384.701864943
908127040,109251.830261556
908152060,141766.493235139
908152180,146148.125712152
908152290,160618.431810948
908154205,416122.913985891
908186050,146294.964161514
908228010,124624.66141953
908250100,106824.368100226
908275200,101807.782326585
909176170,128774.07369323
909251030,127763.29464372
909252010,158983.671022059
909254150,136034.581186014
909256120,125195.261619446
909275030,144186.42812353
909275110,194393.914905342
909276160,297359.29043776
909281130,285835.668898173
909425140,261150.894889214
909425270,185278.221871927
909428180,188776.355794247
909455060,158877.421871869
909475230,272795.466070966
910200040,118493.498467942
910201110,92810.0883161361
910206010,62406.3236806418
914452190,139513.779814237
914460020,179347.443877619
914460110,234802.473368472
914476330,203585.371833452
914478020,141884.029918466
916326040,167357.629893913
916384150,255270.479071194
916403290,210162.477979758
916455110,191077.200325495
916455150,310269.907916909
916460020,179381.141736028
916475020,285368.279907107
921126010,330493.908143151
923202134,123350.00732427
923225050,137957.581725206
923226300,82741.2816809467
923230010,160433.040723404
923251160,120833.915116923
923275010,148038.218687453
923276180,134382.046530201
526302030,162868.137866366
526354020,202421.843066069
527107020,176394.238571873
527108010,300487.395515015
527108090,234323.985806195
527158020,177102.190602807
527190050,212875.375325846
527190220,265169.838873031
527210040,531853.839566712
527212040,361932.989971963
527214060,461002.028632363
527216010,443319.33303403
527226010,156161.768728052
527254070,322779.840489833
527256120,404248.967921105
527325160,243789.252086186
527328010,160887.02341829
527355280,204920.072103954
527376090,149934.595034541
527450210,97614.7449565314
527450460,104412.000136631
527452290,147618.802713482
527452310,129642.419991879
528106120,251086.01148564
528114010,391962.522678085
528118010,347098.305304734
528144030,274542.272715474
528181040,195681.605553705
528218140,231064.778539581
528221010,172535.318387132
528221100,169067.854615209
528228325,190765.303017739
528228360,207518.982419465
528228415,175442.153719376
528228575,279326.68532338
528228580,230002.00726917
528240080,238904.370259152
528280100,203704.811652627
528290140,195812.280731386
528315070,267682.199403469
528327010,418811.461286493
528348010,264469.765569575
528363070,316211.461427849
528366040,336838.805090712
528429130,299597.492144854
528439030,215234.172286722
528477010,453386.774427494
528480100,198633.528904712
528480110,193907.693834281
528488110,188854.325384733
528488120,185338.661445678
531367010,193900.481901693
531375100,166663.357191731
531451290,195516.892526995
531478010,108381.055135876
532351150,118993.009921437
532378050,139275.68938591
532378160,130614.492074556
533128090,288626.943901823
533208050,210686.84565248
533221080,171155.091740047
533241010,187658.981805913
533242030,241944.209787032
533250130,262562.843236817
533252020,168529.862797487
533350050,329757.515435613
534127190,251380.233591826
534129230,155539.601044906
534175100,178508.243360139
534176250,139942.194279603
534201130,134865.552431408
534201230,138265.791346991
534201300,134601.886751124
534202020,132321.989482506
534400120,172689.892996806
534403280,149227.472419375
534429130,143371.946304212
534453150,120616.89000616
534475160,158289.866222732
534479240,139137.223197535
535103070,165037.096084533
535125060,226044.984201934
535150240,117960.304812719
535152280,139701.773961708
535301150,143474.804250213
535303050,144513.790577864
535304020,140946.189391623
535325130,117174.563472401
535325350,140342.476194013
535353180,217052.85109708
535375040,90511.555203564
535376090,114351.657167099
535380130,126843.647807665
535402070,144026.184196844
535402220,179584.146948332
535403040,111000.662694846
535403200,126718.749881512
535450100,125606.417033439
535451190,111047.567909487
535454060,86234.1400081153
535456020,142490.297700912
535478070,143437.591796711
535478090,118578.84736653
902101050,137657.804480627
902110130,106744.018440769
902206090,120930.867637006
902207080,113933.328777456
902301120,139475.865515022
902325050,167957.058752013
902325100,177096.279278093
902325160,99309.4240562887
902328100,149106.55418897
902400110,376856.813863216
902406030,118307.526631777
903202120,131321.929726081
903229040,131087.9427135
903232170,77024.8600695824
903234030,130265.930544822
903451050,107596.305035746
903455090,134616.778072825
904100170,130487.747775959
905101330,107534.44788832
905103130,157301.179476615
905103140,156673.725160662
905103180,141790.966377793
905106210,142765.331033055
905107300,154344.78411158
905108090,156006.960944808
905200340,179076.722550954
905202190,238188.215049368
905426100,174537.148490614
905427010,189661.658103922
905452150,132918.45164253
905475150,123775.168091443
906225180,181972.766445248
906380170,195846.457342754
906380180,187656.297341846
906394040,217927.933807204
906475050,169353.644263285
907125020,139797.599176768
907175030,232055.65483929
907181090,202827.642758121
907201230,163891.970973676
907252050,210447.075789413
907254050,198083.424686402
907255050,272224.497242121
907265030,220310.147839598
907285100,237242.863931993
907290020,249144.399671899
907290160,142616.458824563
907290260,250685.962961014
907412010,195938.74530592
907418020,167078.554658965
908102320,148670.499635633
908186070,148046.68974463
908186090,142283.759850728
908188130,121358.337428697
908188140,131163.098387188
908225180,99142.5926472975
908275290,125811.660932719
909101330,53467.6075718763
909131125,134518.346184673
909175030,150348.545959749
909254070,180065.874694643
909276070,165017.895421482
909281010,230037.76361039
909282060,200058.214960479
909475020,242392.94541673
910203230,82437.8061535021
911175360,101120.954346147
911175430,52269.592439641
914452060,147618.802713482
916326010,233183.726441902
916403020,193945.422160799
923225190,113010.150988337
923225510,134959.733540507
923226180,80854.8030923501
923226290,80900.3102918181
923228260,83983.5348756377
923276100,130164.721395154
