new_id,prob
1381,0
1385,0.49
1387,0.5
1388,0.24
1389,0.01
1391,0.76
1392,0.44
1393,0.66
1395,0.83
1400,0.29
1401,0.08
1403,0.78
1404,0.81
1406,0.48
1408,0.96
1409,0.35
1410,0.2
1416,0.06
1417,0.15
1419,0.6
1420,0.91
1421,0.71
1422,0.11
1424,0.45
1426,0.16
1428,0.19
1429,0.1
1434,0.84
1438,0.26
1439,0.57
1440,0.62
1441,0.43
1442,0.64
1444,0.1
1451,0.99
1455,0.62
1456,0.09
1459,0.04
1462,0.88
1465,0.07
1466,0.33
1467,0.75
1468,0.93
1469,0.19
1470,0.04
1472,0.98
1473,0.93
1474,0.77
1476,0.75
1477,0.25
1478,0.58
1479,0.17
1480,0.62
1481,0.82
1482,0.71
1483,0.59
1484,0.54
1485,0.49
1486,0.06
1487,0.24
1490,0.64
1491,0.46
1492,0.07
1494,0.8
1495,0.61
1496,0.32
1498,0.16
1501,0.79
1504,0.99
1505,0.8
1509,0.92
1512,0.16
1513,0.88
1514,0.11
1515,0.74
1520,0.77
1521,0.4
1523,0.71
1524,0.63
1526,0.07
1527,0.59
1528,0.58
1529,0.18
1530,0.46
1531,0.03
1534,0.42
1538,0.01
1539,0.67
1540,0.61
1541,0.27
1542,0.57
1544,0.76
1545,0.62
1547,0.31
1550,0.49
1555,0.95
1556,0.88
1564,0.03
1569,0.82
1572,0.05
1574,0.07
1575,0.13
1576,0.24
1577,0.51
1578,0.22
1580,0.52
1581,0.32
1583,0.61
1588,0.76
1591,0.84
1597,0.95
1599,0.77
1600,0.07
1603,0.26
1604,0.68
1606,0.25
1608,0.78
1610,1
1615,0.52
1616,0.28
1618,0.32
1622,0.92
1623,0.95
1624,0.79
1625,0.49
1627,0.02
1628,0.35
1629,0.35
1630,0.64
1632,0.11
1634,0.16
1640,0.6
1644,0.12
1646,0.47
1647,0.55
1648,0.8
1649,0.65
1651,0.96
1652,0.84
1654,0.77
1655,0.96
1658,0.93
1664,0.55
1667,0.54
1669,0.76
1671,0.11
1672,0.09
1673,0.11
1675,0.12
1676,0.28
1679,0.85
1683,0.05
1686,0.83
1687,0.16
1688,0
1691,0.39
1693,0.96
1696,0.48
1700,0.05
1701,0.01
1705,0
1706,0.47
1709,0.58
1711,0.79
1714,0.95
1716,0.31
1719,0.08
1721,0.02
1722,0.89
1723,0.67
1726,0.88
1727,0.99
1731,0.27
1732,0.34
1735,0.19
1738,0.88
1739,0.47
1746,0.25
1749,0.83
1750,0.72
1751,0.25
1752,0.31
1755,0.01
1757,0.93
1758,0.13
1759,0.8
1760,0.95
1761,0.87
1762,0.21
1763,0.67
1765,0.59
1767,0.15
1770,0.03
1772,0.63
1774,0.13
1776,0.21
1777,0.57
1780,0.84
1781,0.35
1784,0.64
1785,0.41
1787,0.16
1789,0.03
1791,0.95
1793,0.07
1794,0.1
1795,0.84
1799,0.66
1800,0.06
1804,0.94
1806,0.46
1808,0.25
1809,0.22
1814,0.04
1819,0.09
1822,0.17
1823,0.2
1825,0.11
1827,0.03
1829,0.91
1830,0.59
1832,0.3
1835,0.55
1837,0.97
1840,0.34
1841,0.82
1842,0.41
1843,0.7
1844,0.13
1850,0.2
1852,0.02
1853,0.82
1856,0.05
1858,0.78
1859,0.09
1861,0.72
1863,0.09
1865,0.42
1869,0.98
1872,0.01
1873,0.92
1876,0.54
1877,0.04
1879,0.88
1880,0.09
1881,0.44
1882,0.06
1883,0.68
1884,0.98
1885,0.91
1886,0.69
1889,0.72
1892,0.96
1894,0.38
1896,0.7
1899,0.84
1900,0.03
1905,0.02
1908,0.11
1909,0.63
1911,0.94
1915,0.49
1918,0.18
1919,0.04
1923,0.42
1925,0.83
1928,0.35
1929,0.34
1931,0
1932,0.13
1933,0.52
1934,0.28
1935,0.73
1937,0.01
1941,0.34
1942,0.12
1943,0.29
1945,0.37
1946,0.1
1949,0.59
1951,0.8
1953,0.67
1955,0.48
1958,0.58
1959,0.83
1960,0.42
1961,0.05
1962,0.26
1963,0.38
1965,0.86
1971,0.45
1972,0.47
1973,0.06
1974,0.84
1976,0.14
1977,0.46
1978,0.93
1979,0.89
1983,0.39
1985,0.95
1986,0.63
1987,0.39
1988,0.71
1989,0.08
1990,0.25
1991,1
1992,0.27
1997,0.99
1998,0.23
2000,0.93
2002,0.73
2004,0.16
2010,0.14
2012,0.12
2016,0.89
2017,0.92
2018,0.54
2020,0.44
2021,0.5
2022,0.03
2025,0.42
2027,0.01
2030,0
2037,0.56
2040,0.18
2041,0.83
2042,0.11
2043,0.21
2045,0.37
2046,0.12
2048,0.17
2050,0.83
2056,0.95
2060,0.34
2061,0.21
2062,0.32
2065,0.08
2068,0.07
2069,0.31
2070,0.31
2071,0.71
2073,0.86
2074,0.33
2076,0.88
2077,0.98
2078,0.29
2081,0.34
2085,0.96
2088,0.43
2089,0.23
2094,0.7
2095,0.1
2096,0.24
2098,0.21
2099,0.75
2100,0.01
2104,0.84
2105,0.1
2109,0.4
2111,0.9
2115,0.26
2118,0.38
2123,0.56
2124,0.97
2126,0.36
2133,0.79
2135,0.8
2136,0.27
2137,0.85
2139,0.96
2142,0.74
2145,0.06
2146,0.61
2147,0.86
2149,0.67
2155,0.96
2156,0.28
2159,0.85
2167,0.41
2168,0.01
2169,0.92
2170,0.22
2171,0.79
2172,0.62
2173,0.87
2174,0.95
2178,0.91
2180,0.3
2183,0.66
2185,0.28
2186,0.01
2188,0.99
2189,0.86
2191,0.75
2194,0.06
2195,0.21
2196,0.03
2197,0.54
2199,0.54
2201,0.37
2202,0.41
2204,0.36
2207,0.59
2209,0.71
2217,0.53
2218,0.99
2219,0.8
2222,0.98
2225,0.2
2229,0.83
2233,0.86
2234,0.9
2235,0.93
2236,0.02
2237,0.84
2238,0.09
2239,0.12
2240,0.2
2241,0.26
2243,0.79
2244,0.1
2245,0.87
2248,0.61
2250,0.21
2252,0.47
2253,0.3
2255,0.14
2256,0.93
2258,0.21
2259,0.95
2260,0.92
2262,0.24
2266,0.97
2272,0.92
2273,0.71
2274,0.08
2275,0.2
2278,0.48
2279,0.86
2284,0.53
2285,0.62
2288,0
2289,0.71
2290,0.58
2291,0.56
2292,0.93
2293,0.42
2294,0.78
2295,0.41
2296,0.43
2304,0.98
2305,0.17
2307,0.19
2308,0.41
2309,0.69
2310,0.14
2316,0.85
2318,0.43
2321,0.24
2322,0.49
2323,0.56
2325,0.83
2329,0.03
2332,0.65
2333,0.07
2334,0.71
2335,0.2
2336,0.77
2337,0.95
2339,0.34
2342,0.96
2343,0.72
2345,0.34
2346,0.84
2347,0.83
2349,0.9
2350,0.69
2352,0.17
2353,0.86
2354,0.06
2356,0.6
2357,0.78
2359,0.03
2360,0.31
2362,0.97
2363,0.66
2364,0.26
2367,0.74
2370,0.37
2372,0.02
2373,0.78
2377,0.63
2379,0.53
2382,0.09
2386,0.88
2388,0.66
2389,0.73
2390,0.86
2393,0.75
2396,0.44
2400,0.1
2401,0.97
2402,0.32
2403,0.59
2405,0.7
2407,0.19
2414,0.68
2417,0.39
2422,0.64
2423,0.82
2424,0.92
2425,0.54
2428,0.73
2429,0.7
2430,0.13
2431,0.33
2432,0.34
2433,0.4
2434,0.01
2435,0.21
2436,0.37
2437,0.1
2440,0.37
2442,0.05
2443,0.5
2444,0.9
2450,0.66
2454,0.68
2457,0.88
2460,0
2463,0.72
2465,0.36
2468,0.24
2469,0.88
2470,0.27
2471,0.39
2472,0.36
2473,0.54
2475,0.32
2478,0.93
2479,0.34
2481,0.53
2483,0.32
2484,0.5
2488,0.84
2491,0.63
2494,0
2496,0.67
2498,0.61
2499,0.39
2501,0.66
2504,0.48
2506,0.73
2508,0.38
2509,0.72
2511,0.08
2512,0.92
2514,0.86
2516,0.96
2517,0.6
2519,0.86
2520,0.63
2521,0.01
2522,0.7
2524,0.71
2525,0.44
2527,0.59
2528,0.09
2529,0.73
2532,0.56
2533,0.24
2534,0.88
2536,0.68
2537,0.88
2538,0.2
2539,0.27
2541,0.03
2544,0.31
2545,0.24
2547,0.75
2548,0.96
2550,0.62
2553,0
2558,0.95
2559,0.02
2561,0.73
2563,0.8
2568,0.81
2569,0.14
2572,0.18
2573,0.22
2575,0.77
2576,0.71
2581,0.7
2582,0.13
2583,0.78
2584,0.05
2587,0.22
2591,0.83
2593,0.99
2594,0.94
2599,0.75
2602,0.93
2605,0.53
2606,0.95
2607,0
2608,0.01
2615,0.58
2617,0.34
2619,0.33
2621,0.29
2622,0.85
2623,0.05
2624,0.11
2625,0.68
2626,0.22
2629,0.33
2630,0.07
2631,0.14
2632,0.62
2634,0.5
2635,0.11
2637,0.04
2639,0.7
2640,0.45
2644,0.16
2648,0.09
2650,0.61
2651,0.27
2652,0.95
2656,0.24
2657,0.92
2659,0.42
2660,0.33
2661,0.17
2664,0.18
2665,0.34
2671,0.38
2672,0.93
2673,0.04
2674,0.72
2675,0
2676,0.9
2677,0.36
2678,0.1
2680,0.06
2683,0.94
2689,0.62
2690,0.84
2691,0.75
2694,1
2695,0.74
2698,0.26
2700,0.14
2701,0.64
2704,0.54
2705,0.83
2708,0.09
2709,0.92
2710,0.28
2714,0.6
2716,0.07
2717,0.97
2721,0.52
2722,0.75
2724,0.92
2726,0.74
2729,0.68
2730,0.86
2733,0.16
2734,0.38
2737,0.58
2739,0.73
2740,0.88
2741,0.14
2744,0.39
2745,0.91
2747,0.03
2751,0.9
2753,0.78
2756,0.09
2759,0.95
2763,0.55
2764,0.23
2770,0.57
2772,0.2
2774,0.21
2776,0.94
2777,0.91
2778,0.81
2779,0.25
2780,0.65
2781,0.6
2784,0.98
2785,0.27
2786,0.02
2791,0.83
2800,0.65
2801,0.46
2802,0.16
2803,0.13
2804,0.63
2807,0.71
2810,0.39
2812,0.71
2813,0.62
2815,0.66
2816,0.64
2817,0.11
2819,0.96
2822,0.17
2824,0.05
2833,0.98
2835,0.44
2837,0.62
2842,0.97
2843,0.21
2846,0.02
2847,0.8
2848,0.3
2852,0.25
2855,0.51
2863,0.41
2867,0.86
2868,0.9
2869,0.02
2870,0.74
2875,0.36
2876,0.04
2877,0.73
2880,0.43
2883,0.02
2884,0.84
2886,0.84
2887,0.6
2891,0.97
2892,0.9
2893,0.36
2894,0
2895,0.9
2896,0.77
2900,0.86
2902,0.45
2904,0.68
2905,0.51
2907,0.74
2908,0.03
2909,0.97
2910,0.49
2911,0.39
2912,0.91
2914,0.15
2915,0.94
2916,0.43
2917,0.28
2919,0.29
2924,0.55
2927,0.53
2929,0.88
2930,0.41
2931,0.91
2936,0.06
2939,0.9
2945,0.1
2946,0.09
2948,0.81
2951,0.66
2954,0.58
2955,0.68
2956,0.96
2959,0.26
2962,0.38
2964,0.79
2965,0.82
2967,0.09
2968,0.82
2974,0.38
2977,0.78
2978,0
2980,0.05
2981,0.69
2983,0.3
2984,0.91
2986,0.63
2987,0.97
2989,0.43
2990,0.98
2991,0.87
2993,0.75
2995,1
2997,0.13
2999,0.5
3000,0.81
3001,0.05
3003,0.68
3005,0.65
3007,0.11
3008,0.71
3009,0.11
3013,0.93
3014,0.31
3018,0.07
3021,0.13
3022,0.43
3025,0.66
3027,0.32
3028,0.54
3029,0.9
3030,0.43
3033,0.72
3035,0.63
3036,0.02
3037,0.11
3038,0.01
3040,0.88
3041,0.46
3046,0.71
3052,0.45
3053,0.34
3054,0.78
3055,0.05
3056,0.12
3058,0.96
3059,0.86
3060,0.53
3061,0.17
3062,0.03
3066,0.69
3067,0.03
3068,0.71
3072,0.54
3073,0.97
3077,0.91
3079,0.14
3080,0.09
3081,0
3085,0.35
3092,0.35
3093,0.16
3095,0.96
3096,0.33
3097,0.68
3099,0.01
3100,0.01
3101,0.19
3102,0.31
3105,0.08
3106,0.88
3107,0.82
3108,0.05
3109,0.86
3110,0
3115,0.01
3116,0.23
3117,0.93
3118,0.76
3121,0.51
3125,0.63
3126,0.7
3130,0.3
3131,0.35
3132,0.74
3133,0.92
3136,0.89
3139,0.94
3147,0.78
3148,0.73
3150,0.97
3153,0.6
3154,0.38
3157,0.58
3161,0.89
3162,0.05
3163,0.73
3164,0.59
3166,0.03
3169,0.44
3171,0.66
3177,0.99
3181,0.88
3183,0.18
3188,0.09
3189,0.8
3195,0.4
3196,0.49
3197,0.76
3199,1
3200,0.98
3202,0.72
3208,0.21
3210,0.08
3211,0.12
3214,0.52
3215,0.19
3217,0.23
3219,0.62
3221,0.28
3224,0.69
3225,0.87
3228,0.46
3230,0.06
3231,0.96
3240,0.06
3242,0.12
3247,0.62
3248,0.68
3252,0.39
3255,0.93
3257,0.05
3258,0.22
3259,0.37
3263,0.89
3265,0.67
3266,0.56
3270,0.22
3271,0.17
3275,0.37
3276,1
3277,0.18
3278,0.69
3282,0.92
3284,0
3288,0.35
3289,0.04
3290,0.83
3291,0.49
3292,0.09
3293,0.01
3294,0.28
3295,0.17
3297,0.04
3298,0.3
3299,0.27
3300,0.68
3302,0.79
3303,0.85
3305,0.42
3306,0.25
3307,0.1
3308,0.07
3309,0.98
3311,0.76
3312,1
3317,0.97
3318,0.64
3322,0.63
3323,0.66
3325,0.11
3326,0.12
3328,0.57
3330,0.07
3333,0.01
3336,0.9
3337,0.09
3341,0.88
3343,0.89
3346,0.95
3348,0.02
3350,0.13
3352,0.14
3353,0.76
3358,0.37
3359,0.84
3362,0.5
3364,0.61
3366,0.83
3367,0.4
3369,0.66
3370,0.02
3371,0.98
3372,0.01
3373,0.1
3374,0.74
3381,0.03
3382,0.88
3383,0.4
3384,0.1
3386,0.11
3388,0.5
3389,0.09
3393,0.73
3398,0.61
3403,0.71
3404,0.85
3405,0.58
3406,0.11
3408,0.79
3409,0.58
3410,0.11
3413,0.73
3414,0.84
3416,0.3
3419,0.62
3420,0.02
3422,0.71
3424,0.14
3425,0.51
3426,0.51
3428,0.46
3430,0.74
3431,0.72
3432,0.05
3433,0.56
3434,0.33
3435,0.03
3436,0.6
3440,0.26
3441,0.93
3442,0.31
3443,0.71
3446,0.46
3448,0.08
3452,0.79
3455,0.17
3456,0.04
3457,0.07
3458,0.02
3460,0.23
3462,0.02
3464,0.64
3466,0.03
3470,0.15
3472,0.05
3473,0.05
3474,0.85
3477,0.47
3478,0.86
3479,0.09
3480,0.46
3486,0.61
3491,0.09
3492,0.94
3495,0.68
3496,0.84
3497,0.09
3499,0.17
3503,0.44
3506,0.25
3508,0.02
3509,0.45
3510,0.68
3511,0.32
3512,0.78
3515,0.74
3518,0.63
3521,0.77
3524,0.23
3525,0.77
3527,0.54
3536,0.54
3538,0.95
3539,0.06
3544,0.84
3546,0.14
3549,0.08
3550,0.04
3551,0.86
3552,0.83
3553,0.98
3554,0.56
3555,0.14
3556,0.85
3559,0.44
3561,0.96
3564,0.8
3565,0.46
3567,0
3569,0.11
3570,0.43
3573,0.88
3575,0.05
3579,0.86
3581,0.02
3583,0.07
3585,0.1
3588,0.47
3591,0.41
3594,0.62
3596,0.93
3605,0.79
3607,0.42
3609,0.03
3615,0.46
3616,0.88
3617,0.84
3620,0.94
3623,0.3
3624,0.8
3625,0.1
3626,0.7
3627,0.95
3630,0.01
3631,0.68
3634,0.18
3635,0.9
3637,0.54
3640,0.25
3641,0.14
3642,0.95
3644,0.01
3646,0.16
3654,0.96
3656,0.86
3657,0.71
3659,0.53
3664,0.1
3667,0.93
3668,0.34
3671,0.65
3672,0.83
3674,0.59
3680,0.97
3681,0.25
3682,0.88
3684,0.89
3685,0.75
3687,1
3688,0.43
3690,0.17
3693,0.38
3694,0.03
3695,0.91
3698,0.39
3699,0.54
3700,0.57
3701,0.48
3702,0.63
3705,0.1
3707,0.3
3708,0.95
3713,0.2
3716,0.54
3721,0.33
3723,0.01
3724,0.29
3725,0.81
3726,1
3727,0.32
3728,0.62
3729,0.72
3730,0.49
3733,0.9
3737,0.78
3740,0.74
3741,0.58
3742,0.18
3744,0.11
3745,0.87
3746,0.37
3748,0.39
3749,0.87
3753,0.47
3754,0.93
3758,0.78
3759,0.69
3760,0.62
3761,0.99
3763,0.63
3764,0.4
3765,0.16
3768,0.4
3770,0.79
3771,0.68
3780,0.01
3781,0.31
3783,0.66
3784,0.59
3789,0.87
3790,0.75
3791,0.86
3796,0.35
3797,0.79
3799,0.39
3804,0.59
3805,0.14
3807,0.79
3809,0.3
3812,0.22
3816,0.81
3817,0.52
3819,0.62
3820,0.91
3822,0.04
3824,0.15
3831,0.24
3833,0.15
3837,0.47
3839,0.48
3841,0.77
3842,0.21
3847,0.68
3848,0.98
3852,0.68
3853,0.33
3855,0.06
3857,0.97
3858,0.42
3859,0.43
3861,0.48
3862,0.86
3863,0.19
3866,0.34
3869,0.65
3875,0.4
3876,0.22
3877,0
3878,0.92
3881,0.07
3882,0.07
3883,0.91
3885,0.54
3887,0.29
3889,0.01
3891,0
3893,0.07
3894,0.16
3895,0.3
3896,0.75
3899,0.15
3900,0.31
3904,0.73
3906,0.05
3907,0.84
3909,0.96
3910,0.35
3912,0.12
3914,0.14
3915,0.79
3916,0.94
3919,0.89
3921,0.85
3923,0.6
3925,0.83
3927,0.54
3928,0.88
3929,0.73
3934,0.58
3939,0.17
3942,0.27
3943,0.77
3944,0.24
3947,0.3
3949,1
3951,0.89
3952,0.03
3954,0.04
3955,0.25
3957,0.91
3958,0.62
3959,0.9
3962,0.89
3963,0.89
3964,0.49
3969,0.18
3971,0.91
3972,0.31
3974,0.21
3975,0.62
3978,0.75
3979,0.03
3980,0.77
3983,0.65
3985,0.27
3986,0.37
3987,0.08
3989,0.28
3991,0.79
3992,0.06
3993,0.82
3996,0.03
3999,0.81
4001,0.18
4002,0.04
4003,0.53
4004,0.47
4005,0.63
4006,0.65
4007,0.96
4008,0.73
4012,0.02
4013,0.61
4019,0.15
4021,0.72
4024,0.01
4025,0.4
4029,0.55
4031,0.02
4032,0.11
4033,0.21
4034,0.5
4035,0.67
4038,0.39
4040,0
4042,0.71
4043,0.58
4047,0.32
4051,0.85
4054,0.5
4058,0.61
4067,0.95
4068,0.07
4069,0.95
4070,0.43
4072,0.03
4075,0.47
4076,0.85
4077,0.94
4078,0.76
4079,0.04
4080,0
4081,0.56
4082,0.65
4084,0.87
4090,0.39
4092,0
4093,0.63
4094,0.6
4096,0.79
4099,0.86
4100,0.36
4103,0.49
4104,0.69
4109,0.62
4113,0.12
4114,0.41
4115,0.7
4116,0.73
4117,0.98
4118,0.3
4122,0.86
4125,0.08
4128,0.56
4132,0.67
4134,0.04
4135,0.78
4138,0.83
4143,0.54
4145,0.81
4146,0.33
4147,0.89
4148,0.4
4150,0.97
4156,0.57
4157,0.59
4158,0.34
4164,0.88
4165,0.86
4167,0.06
4169,0.93
4170,0.69
4174,0.26
4175,1
4176,0.68
4180,0.96
4181,0.91
4183,0.46
4185,0
4186,0.02
4190,0.9
4192,0.82
4194,0.02
4197,0.01
4199,0.22
4200,0.8
4201,0.5
4202,0.83
4204,0.04
4205,0.17
4208,0.08
4209,0.39
4210,0.95
4212,0.2
4214,0.39
4217,0.01
4218,0.74
4227,0.72
4233,0.03
4236,0.9
4237,0.04
4238,0.48
4240,0.37
4241,0.48
4242,0.17
4243,0.63
4244,0.59
4246,0.21
4247,0.09
4250,0.88
4252,0.32
4253,0.38
4255,0.63
4260,0.68
4262,0.75
4263,0.1
4264,0.74
4268,0.73
4272,0.92
4274,0.72
4275,0.85
4276,1
4277,0.84
4280,0.28
4282,0.98
4284,0.39
4287,0.39
4289,0.55
4291,0.03
4292,0.88
4293,0.87
