new_id,prob
623,0.94
625,0.29
626,0.18
627,0.06
628,0.02
629,0.27
633,0.01
638,0.85
641,0.61
642,0.76
644,0.94
646,0.79
648,0.81
649,0.74
651,0.64
655,1
657,0.48
658,0.43
659,0.09
663,0.36
664,0.58
667,0.07
668,0.13
672,0.41
673,0.71
674,0.67
676,0.71
677,0.75
679,0.11
680,0.77
682,0.88
683,0.35
688,0.12
690,0.92
692,0.37
694,0.93
695,0.2
699,0.52
700,0.02
702,0.63
705,0.68
706,0.62
708,0.39
710,0.28
712,0.78
715,0.96
717,0.29
718,0.79
720,0.04
721,0.83
723,0.2
727,0.8
730,0.99
731,0.2
732,0.81
734,0.38
736,0.71
737,0.79
738,0.51
739,0.78
740,0.52
741,0.12
743,0.86
744,0.37
745,0.63
746,0.9
747,0.2
748,0.43
749,0.87
751,0.07
755,0.34
756,0.07
759,0.63
761,0
762,0.06
763,0.09
764,0.5
766,0.35
767,0.25
768,0.6
772,0.14
775,0.85
776,0.57
777,0.65
778,0.16
780,0.24
781,0.11
782,0.08
784,0.92
785,0.18
786,0.28
787,0.74
789,0.54
790,0.59
792,0.2
794,0.86
797,0.02
799,0.06
802,0.63
805,0.45
806,0.92
808,0.63
809,0.9
810,0.23
814,0.1
819,0.01
820,0.25
821,0.41
822,0.32
823,0.1
828,0.87
832,0.88
834,0.88
835,1
843,0.14
845,0.62
847,0.2
849,0.15
850,0.54
852,0.04
853,0.34
854,0
855,0.1
856,0.85
857,0.13
858,0.17
859,0.72
860,0.78
861,0.4
862,0.83
864,0.76
865,1
867,0.74
869,0.97
871,0.14
872,0.5
873,0.05
876,0.99
878,0.43
881,0.78
882,0.33
883,0.63
888,0.84
894,0.17
895,0.17
897,0.56
898,0.96
906,0.44
907,0.57
910,0.55
911,0.27
913,0.05
917,0.21
919,0.93
922,0.88
923,0.04
926,0.86
928,0
931,0.82
938,0.79
939,0.59
940,0.25
941,0.91
942,0.69
943,0.45
948,0.62
949,0.77
950,0.8
953,0.68
955,0.61
964,0.63
965,0.73
968,0.16
969,0.63
972,0.24
973,0.27
974,0.56
975,0.85
976,0.84
979,0.13
980,0.1
981,0.54
982,0.89
984,0.87
985,0.37
990,0.28
991,0.3
998,0.6
1007,0.04
1008,0.66
1010,0.03
1015,0.17
1016,0.59
1018,0.96
1020,0.67
1021,0.85
1022,0.22
1025,0.24
1026,0.21
1028,0.13
1029,0.15
1031,0.04
1036,0.82
1037,0.16
1038,0.17
1040,0.98
1041,0.95
1042,0.52
1043,0.4
1046,0.3
1047,0.14
1048,0.68
1049,0.51
1051,0.12
1052,0.33
1053,0.55
1054,0.81
1056,0.23
1058,0.09
1059,0.56
1061,0.22
1064,0.77
1065,0.03
1069,0.21
1070,0.22
1071,0.58
1072,0.29
1074,0.54
1079,0.04
1080,0.76
1081,0.7
1082,0.91
1084,0.34
1086,0.8
1088,0.81
1089,0.79
1094,0.47
1096,0.99
1099,0.26
1101,0.3
1103,0.55
1104,0.8
1105,0.5
1107,0.62
1108,0.77
1109,0.1
1110,0.86
1112,0.71
1113,0
1114,0.59
1115,0.17
1116,0.11
1118,0.83
1119,0.54
1120,0.99
1122,0.6
1123,0.08
1124,0.27
1125,0.67
1128,0.58
1131,0.89
1132,0.36
1134,0.84
1137,0.3
1138,0.14
1140,0.79
1141,0.28
1144,0.24
1145,0.79
1146,0.89
1147,0.17
1154,0.87
1156,0.2
1157,0.93
1158,0.94
1164,0.97
1165,0.12
1166,0.52
1169,0.9
1170,0.48
1173,0.59
1174,0.43
1176,0.29
1180,0.64
1181,0.94
1182,0.71
1184,0.72
1185,0.93
1186,0.85
1187,0.05
1188,0.79
1190,0.77
1191,0.17
1193,0.7
1195,0.65
1196,0.59
1197,0.63
1204,0.49
1205,0.95
1209,0.13
1212,0.81
1214,0.27
1215,0.31
1217,0.1
1218,0.42
1219,0.94
1220,0.67
1226,0.95
1227,0.07
1228,0.17
1230,0.08
1232,0.84
1235,0.98
1236,0.21
1237,0.51
1240,0.81
1242,0.11
1245,0.43
1246,0.33
1247,0.97
1248,0.91
1249,0.23
1252,0.21
1256,0.23
1257,0.23
1258,0.39
1260,0.84
1261,0.01
1262,0.59
1263,0.81
1266,0.26
1267,0.44
1268,0.89
1269,0.94
1271,0.4
1272,0.64
1274,0.96
1275,0.24
1277,0.09
1278,0.81
1279,0.78
1280,0.1
1281,0.13
1284,0.97
1285,0.98
1288,0.97
1289,0.82
1290,0.66
1292,0.28
1303,0.18
1306,0.9
1307,0.68
1309,0.25
1311,0.61
1312,0.01
1313,0.25
1317,0.28
1318,0.15
1319,0.23
1320,0.72
1321,0.82
1322,0.43
1324,0.18
1325,0.2
1328,0.12
1329,0.18
1330,0.84
1332,0.8
1344,0.34
1345,0.83
1347,0.22
1348,0.96
1349,0.22
1350,0.78
1351,0.16
1352,0.62
1354,0.11
1355,0.89
1356,0.9
1359,0.77
1363,0.53
1364,0.79
1365,0.04
1368,0.22
1369,0
1370,0.02
1373,0.96
1375,0.36
1377,0.49
1380,0.16
1383,0.78
1385,0.49
1386,0.83
1388,0.28
1389,0.04
1390,0.09
1391,0.72
1392,0.46
1393,0.59
1394,0.86
1395,0.83
1396,0.83
1397,0.2
1398,0.46
1400,0.27
1404,0.85
1405,0.87
1407,0
1409,0.44
1411,0.86
1412,0.28
1413,0.42
1415,0.88
1416,0.07
1418,0.18
1419,0.59
1422,0.14
1423,0.11
1424,0.39
1427,0.07
1428,0.22
1430,0.05
1431,0.23
1437,0.89
1438,0.39
1439,0.46
1440,0.7
1442,0.63
1443,0.6
1444,0.13
1445,0.44
1446,0.82
1447,0.94
1448,0.93
1452,0.01
1453,0.2
1457,0.84
1458,0.76
1459,0.07
1460,0.34
1461,0.63
1462,0.88
1464,0.55
1465,0.11
1468,0.9
1469,0.2
1470,0.04
1473,0.94
1474,0.79
1475,0.33
1476,0.75
1478,0.45
1484,0.66
1488,0.44
1490,0.64
1492,0.12
1493,0.98
1494,0.67
1496,0.31
1498,0.21
1501,0.77
1504,0.99
1506,0.18
1507,0.72
1509,0.81
1512,0.25
1513,0.94
1517,0.84
1518,0.7
1520,0.78
1521,0.32
1523,0.72
1525,0.42
1526,0.06
1527,0.56
1532,0.47
1533,0.81
1535,0.1
1538,0.01
1541,0.29
1543,0.79
1544,0.82
1545,0.83
1548,0.9
1549,0.38
1550,0.46
1552,0.04
1553,0.72
1555,0.85
1557,0.94
1558,0.23
1560,0.81
1561,0.29
1564,0.02
1565,0.96
1567,0.75
1569,0.82
1570,0.12
1571,0.37
1574,0.05
1575,0.15
1578,0.25
1580,0.33
1582,0.95
1583,0.65
1584,0.91
1587,0.56
1588,0.76
1592,0.52
1598,0.06
1600,0.09
1604,0.71
1605,0.06
1606,0.35
1609,0.49
1610,1
1612,0.06
1615,0.57
1617,0.8
1621,0.49
1622,0.97
1623,0.94
1624,0.77
1626,0.7
1629,0.54
1631,0.04
1632,0.12
1633,0.74
1634,0.2
1637,0.39
1640,0.53
1641,0
1643,0.03
1647,0.54
1649,0.49
1650,0.77
1651,0.84
1652,0.81
1653,0.78
1655,0.96
1656,0.5
1661,0.25
1664,0.53
1665,0.15
1666,0.44
1667,0.54
1668,0.56
1670,0.7
1672,0.13
1674,0.01
1675,0.13
1680,0.74
1681,0.1
1682,0.17
1684,0.8
1685,0.05
1686,0.88
1687,0.18
1689,0.03
1692,0.25
1694,0.82
1699,0.11
1701,0.01
1702,0.94
1703,0.96
1706,0.49
1708,0.9
1709,0.48
1711,0.75
1713,0.58
1714,0.9
1716,0.32
1717,0
1718,0.22
1719,0.12
1721,0.03
1722,0.83
1723,0.65
1725,0.33
1726,0.86
1728,0
1729,0.25
1730,0.42
1733,0.78
1735,0.2
1737,0.05
1739,0.48
1740,0.92
1741,0.32
1743,0.23
1746,0.28
1747,0.8
1749,0.76
1750,0.79
1753,0.38
1754,0.74
1757,0.85
1759,0.87
1761,0.87
1764,0.85
1765,0.57
1773,0.63
1774,0.25
1777,0.56
1778,0.71
1780,0.86
1781,0.34
1785,0.47
1786,0.32
1788,0.59
1790,0.66
1792,0.71
1793,0.1
1798,0.01
1801,0.87
1802,0.92
1805,0.76
1806,0.41
1807,0.85
1810,0.09
1813,0.88
1818,0.36
1819,0.13
1820,0.84
1821,0.89
1822,0.16
1823,0.21
1824,0.11
1825,0.11
1829,0.89
1830,0.4
1831,0.16
1834,0.72
1836,0.3
1838,0.47
1840,0.24
1841,0.72
1842,0.34
1845,0.91
1846,0.58
1847,0.7
1848,0.46
1850,0.2
1851,0.14
1852,0.03
1853,0.77
1856,0.07
1857,0.31
1861,0.71
1862,0.08
1864,0.08
1867,0.64
1868,0.52
1870,0.71
1871,0.1
1872,0.02
1874,0.15
1878,0.12
1881,0.36
1882,0.09
1884,0.97
1885,0.87
1886,0.68
1888,0.44
1891,0.53
1893,0.87
1894,0.37
1895,0.13
1896,0.7
1897,0.13
1898,0.37
1901,0.62
1903,0.59
1905,0.04
1914,0.95
1916,0.05
1917,0.16
1919,0.03
1920,0.89
1922,0.98
1923,0.44
1929,0.37
1930,0.31
1931,0
1934,0.3
1937,0
1938,0.71
1941,0.37
1943,0.38
1944,0.01
1945,0.42
1947,0.78
1951,0.8
1953,0.63
1954,0.02
1955,0.37
1959,0.79
1961,0.06
1963,0.41
1965,0.83
1966,0.3
1968,0.95
1969,0.07
1970,0.09
1972,0.31
1977,0.42
1978,0.92
1979,0.86
1980,0.8
1981,0.78
1984,0.45
1985,0.91
1988,0.75
1989,0.1
1991,1
1992,0.24
1996,0.87
1997,0.83
2000,0.91
2003,0.93
2007,0.42
2008,0.81
2010,0.14
2011,0.17
2013,0.7
2016,0.86
2019,0.94
2021,0.18
2023,0.31
2024,0.32
2025,0.23
2027,0.02
2028,0.52
2029,0.5
2038,0.19
2039,0.88
2040,0.17
2043,0.28
2044,0.61
2048,0.23
2049,0.82
2052,0.05
2054,0.73
2055,0.91
2056,0.92
2057,0.46
2058,0.74
2059,0.5
2061,0.24
2063,0.32
2065,0.09
2067,0.53
2072,0.32
2074,0.34
2075,0.18
2076,0.97
2081,0.34
2082,0.25
2084,0.88
2085,0.71
2086,0.04
2090,0.06
2092,0.02
2095,0.15
2099,0.68
2103,0.86
2104,0.87
2105,0.11
2106,0.23
2108,0.99
2112,0.41
2115,0.26
2116,0.82
2118,0.37
2122,0.76
2123,0.66
2125,0.79
2126,0.36
2128,0.31
2130,0.74
2132,0.15
2133,0.67
2135,0.94
2136,0.29
2137,0.89
2144,0.46
2145,0.08
2146,0.61
2147,0.84
2149,0.64
2151,0.9
2152,0.21
2155,0.89
2156,0.32
2157,0.8
2159,0.81
2161,0.89
2162,0.85
2164,0.74
2165,0.3
2168,0.01
2170,0.26
2171,0.72
2172,0.45
2173,0.85
2174,0.89
2175,0.71
2178,0.93
2179,0.09
2184,0.93
2186,0
2188,0.98
2189,0.87
2191,0.89
2195,0.14
2201,0.39
2204,0.45
2208,0.87
2210,0.7
2212,0.19
2214,0.41
2216,0.04
2217,0.76
2222,0.99
2224,0.31
2230,0.45
2232,0.12
2233,0.79
2235,0.94
2236,0.02
2237,0.79
2238,0.1
2241,0.16
2242,0.33
2243,0.78
2245,0.88
2247,0.79
2249,0.54
2253,0.3
2258,0.23
2259,0.95
2261,0.71
2262,0.26
2263,0.14
2266,0.98
2267,0.98
2268,0.03
2269,0.82
2270,0.54
2274,0.11
2275,0.33
2277,0.78
2279,0.87
2280,0.33
2282,0.72
2283,0.3
2285,0.53
2287,0.3
2289,0.73
2291,0.66
2292,0.89
2295,0.41
2296,0.37
2297,0.95
2299,0.63
2301,0.06
2306,0.63
2309,0.74
2310,0.06
2315,0.07
2316,0.81
2321,0.29
2322,0.48
2324,0.47
2327,0.58
2328,0.63
2331,0.95
2338,0.34
2340,0.42
2341,0.19
2342,0.96
2345,0.42
2353,0.84
2357,0.8
2360,0.34
2362,0.94
2366,0.17
2367,0.73
2371,0.49
2372,0.01
2376,0.06
2377,0.75
2378,0.53
2379,0.51
2383,0.6
2384,0.02
2385,0.53
2386,0.87
2389,0.8
2391,0.33
2392,0.82
2393,0.76
2395,0.48
2396,0.76
2397,0.88
2400,0.16
2402,0.37
2403,0.59
2405,0.69
2406,0.9
2407,0.19
2408,0.09
2409,0.8
2410,0.84
2412,0.91
2415,0.95
2416,0.74
2421,0.9
2425,0.54
2426,0.94
2427,0.33
2430,0.09
2431,0.36
2435,0.41
2437,0.14
2438,0.2
2439,0.31
2443,0.41
2444,0.91
2445,0.38
2446,0.7
2449,0.71
2450,0.71
2453,0.51
2454,0.63
2455,0.81
2459,0
2461,0.47
2464,0.29
2468,0.27
2470,0.42
2475,0.34
2476,0.07
2477,0.86
2479,0.38
2482,0.06
2485,0.64
2486,0.95
2487,0.02
2488,0.83
2489,0.95
2490,0.04
2491,0.53
2492,0.08
2493,0.71
2494,0
2496,0.67
2497,0.65
2498,0.62
2499,0.27
2501,0.83
2504,0.56
2507,0.7
2508,0.41
2510,0.61
2511,0.21
2512,0.94
2513,0.72
2514,0.85
2516,0.95
2517,0.57
2520,0.65
2522,0.7
2524,0.73
2527,0.7
2528,0.09
2529,0.78
2531,0.77
2535,0.84
2536,0.68
2542,0.86
2543,0.75
2547,0.72
2548,0.95
2549,0.06
2552,0.91
2553,0
2554,0.45
2560,0.35
2563,0.77
2565,0.93
2566,0.89
2567,0.26
2570,0.46
2574,0.99
2575,0.72
2576,0.7
2579,0.38
2581,0.58
2583,0.86
2584,0.05
2585,0.58
2587,0.26
2588,0.06
2589,0.58
2590,0.92
2592,0.67
2596,0.44
2597,0.61
2598,0.13
2600,0.85
2603,0.08
2604,0
2607,0
2608,0.01
2611,0.48
2615,0.48
2619,0.68
2621,0.21
2622,0.83
2623,0.1
2624,0.19
2626,0.32
2627,0.37
2628,0.55
2630,0.07
2632,0.58
2634,0.51
2639,0.67
2641,0.37
2642,0.35
2652,0.95
2656,0.28
2658,0.38
2659,0.4
2660,0.32
2661,0.21
2662,0.8
2664,0.16
2665,0.14
2666,0.5
2672,0.95
2675,0
2676,0.89
2677,0.35
2678,0.15
2679,0.61
2682,0.94
2687,0.44
2688,0.18
2689,0.56
2690,0.61
2691,0.8
2693,0.26
2694,1
2697,0.28
2698,0.29
2700,0.08
2703,0.64
2704,0.67
2707,0.03
2708,0.13
2709,0.9
2710,0.21
2712,0.31
2714,0.63
2715,0.58
2716,0.14
2718,0.35
2724,0.92
2726,0.63
2731,0.01
2733,0.27
2736,0.18
2737,0.52
2738,0.21
2739,0.79
2740,0.61
2741,0.1
2744,0.32
2748,0.32
2749,0.76
2750,0.25
2751,0.87
2752,0.26
2754,0.32
2755,0.7
2757,0.8
2758,0.09
2759,0.97
2762,0.53
2763,0.57
2764,0.24
2765,0.89
2766,0.68
2767,0.71
2768,0
2771,0.6
2772,0.25
2775,0.74
2777,0.88
2781,0.38
2783,0.42
2786,0.02
2787,0.13
2789,0.31
2793,0.65
2794,0.85
2796,0.73
2797,0.55
2798,0.08
2799,0.67
2800,0.66
2801,0.52
2802,0.22
2804,0.64
2806,0.9
2807,0.83
2810,0.47
2811,0.4
2812,0.71
2813,0.69
2814,0.83
2818,0.12
2819,0.86
2820,0.06
2821,0.83
2823,0.77
2825,0.98
2827,0.55
2828,0.72
2829,0.74
2831,0.14
2835,0.33
2836,0.32
2837,0.61
2839,0.25
2840,0.18
2841,0.88
2842,0.95
2843,0.17
2844,0.85
2847,0.73
2848,0.33
2849,0.92
2850,0.91
2851,0.9
2852,0.28
2855,0.49
2860,0.35
2861,0.21
2865,0.49
2866,0.66
2867,0.79
2868,0.86
2869,0.03
2872,0.11
2873,0.44
2875,0.41
2878,0.74
2880,0.32
2881,0.71
2884,0.86
2889,0.27
2899,0.95
2901,0.21
2903,0.54
2904,0.7
2905,0.49
2907,0.69
2913,0.87
2916,0.29
2924,0.33
2925,0.09
2926,0.71
2929,0.88
2930,0.47
2931,0.89
2932,0.71
2936,0.08
2939,0.86
2941,0.16
2943,0.74
2944,0.29
2946,0.19
2947,0.09
2954,0.56
2955,0.73
2956,0.97
2957,0.84
2959,0.3
2961,0.98
2965,0.79
2966,0.41
2975,0.04
2976,0.27
2978,0
2980,0.06
2982,0.04
2985,0.21
2988,0.54
2989,0.37
2990,0.97
2992,0.73
2993,0.67
2996,0.55
2998,0.24
3003,0.72
3005,0.55
3006,0.04
3007,0.18
3008,0.64
3009,0.09
3013,0.91
3015,0.01
3018,0.08
3019,0.37
3020,0.05
3022,0.4
3027,0.37
3029,0.79
3030,0.47
3035,0.63
3037,0.13
3039,0.92
3040,0.89
3041,0.67
3044,0.11
3046,0.7
3048,0.81
3055,0.08
3059,0.93
3060,0.68
3062,0.06
3067,0.09
3068,0.6
3071,0.99
3072,0.58
3073,0.98
3074,0.85
3075,0.84
3077,0.87
3079,0.19
3080,0.17
3082,0.74
3085,0.25
3092,0.32
3093,0.16
3094,0.34
3097,0.67
3098,0.22
3101,0.26
3103,0.96
3104,0.84
3105,0.09
3109,0.85
3110,0
3111,0.75
3113,0.66
3115,0.03
3117,0.98
3118,0.67
3124,0.8
3125,0.54
3127,0.59
3128,0.79
3132,0.63
3133,0.92
3134,0.31
3135,0.8
3136,0.89
3141,0.38
3143,0.45
3144,0.48
3145,0.43
3148,0.71
3153,0.29
3154,0.3
3155,0.41
3156,0.32
3158,0.63
3159,0.26
3163,0.72
3165,0.11
3167,0.82
3172,0.31
3173,0.23
3174,0.91
3175,0.6
3176,0.87
3177,0.98
3180,0.01
3181,0.91
3182,0.07
3186,0.65
3188,0.1
3189,0.81
3190,0.22
3191,0.65
3192,0.04
3194,0.34
3196,0.2
3197,0.78
3199,1
3205,0.35
3207,0.66
3208,0.25
3210,0.07
3213,0.46
3214,0.52
3215,0.28
3218,0.85
3219,0.69
3222,0.4
3226,0.1
3227,0.47
3228,0.28
3229,0.74
3230,0.05
3233,0.15
3238,0.86
3239,0.84
3240,0.1
3249,0.76
3254,0.6
3255,0.89
3257,0.08
3258,0.28
3260,0.33
3261,0.11
3263,0.86
3266,0.71
3268,0.49
3269,0.92
3272,0.67
3273,0.78
3274,0.4
3275,0.26
3276,0.99
3278,0.68
3285,0.09
3286,0.03
3287,0.89
3289,0.03
3294,0.31
3295,0.07
3297,0.04
3299,0.24
3300,0.78
3304,0.03
3305,0.29
3306,0.32
3307,0.15
3308,0.09
3311,0.73
3312,1
3313,0.39
3314,0.98
3315,0.82
3317,0.97
3319,0.83
3322,0.58
3323,0.66
3324,0.62
3325,0.14
3328,0.3
3329,0.85
3332,0.34
3335,0.2
3338,0.72
3339,0.83
3346,0.97
3347,0
3349,0.76
3351,0.62
3352,0.04
3354,0.72
3356,0.82
3357,0.22
3359,0.88
3360,0.01
3361,0.8
3364,0.64
3367,0.41
3368,0.01
3370,0.01
3373,0.09
3375,0.17
3381,0.04
3383,0.4
3386,0.2
3388,0.44
3390,0.96
3393,0.63
3394,0.61
3395,0.54
3398,0.6
3399,0.37
3402,0.78
3405,0.58
3406,0.17
3408,0.84
3412,0.75
3416,0.57
3417,0.38
3418,0.83
3419,0.61
3420,0.07
3421,0.47
3422,0.7
3423,0.27
3427,0.05
3429,0.84
3431,0.8
3433,0.57
3434,0.33
3436,0.62
3439,0.69
3446,0.43
3450,0.97
3451,0.1
3455,0.22
3460,0.27
3462,0.03
3463,0.24
3465,0.9
3466,0.07
3467,0.48
3470,0.21
3473,0.05
3476,0.5
3477,0.42
3478,0.84
3482,0.02
3487,0.77
3488,0.31
3489,1
3490,0.06
3492,0.94
3496,0.89
3497,0.06
3498,0.27
3499,0.07
3500,0.81
3501,0.61
3502,0.95
3506,0.31
3510,0.65
3511,0.28
3513,0.85
3518,0.54
3520,0.32
3521,0.75
3523,0.61
3526,0.54
3528,0.54
3533,0.22
3538,0.93
3540,0.28
3545,0.46
3546,0.17
3548,0.36
3549,0.08
3552,0.8
3553,0.98
3554,0.48
3555,0.19
3557,0.11
3558,0.81
3560,0.24
3563,0.47
3566,0.24
3567,0.01
3569,0.09
3570,0.5
3574,0.86
3576,0.01
3578,0.76
3580,0.01
3582,0.59
3583,0.11
3584,0.17
3585,0.14
3587,0.75
3589,0.25
3590,0.96
3591,0.24
3594,0.66
3599,0.9
3600,0.02
3604,0.79
3605,0.78
3606,0.77
3608,0.94
3609,0.03
3612,0.54
3614,0.66
3615,0.32
3616,0.89
3617,0.77
3619,0.06
3620,0.96
3621,0.65
3623,0.45
3625,0.11
3629,0.83
3630,0.02
3633,0.02
3635,0.93
3637,0.54
3638,0.23
3640,0.34
3641,0.31
3649,0.08
3651,0
3652,0.87
3655,0.76
3657,0.68
3658,0.07
3661,0.18
3665,0.05
3666,0.64
3667,0.91
3670,0.39
3673,0.25
3674,0.78
3675,0.43
3676,0.86
3677,0.9
3679,0.22
3680,0.98
3682,0.79
3683,0.75
3684,0.85
3686,0.57
3688,0.44
3689,0.02
3690,0.09
3692,0.73
3693,0.31
3696,0.21
3697,0.17
3698,0.4
3700,0.57
3701,0.49
3703,0.68
3707,0.35
3708,0.93
3710,0.06
3713,0.12
3714,0.84
3715,0.03
3716,0.54
3718,0.69
3720,0.57
3722,0.89
3723,0.01
3726,1
3727,0.21
3729,0.65
3731,0.54
3733,0.97
3734,0.63
3735,0.06
3739,0.84
3740,0.62
3741,0.22
3744,0.14
3745,0.87
3746,0.4
3747,0.77
3748,0.35
3750,0.06
3751,0.16
3752,0.78
3754,0.85
3755,0.48
3756,0.87
3761,1
3762,0.13
3765,0.16
3767,0.65
3768,0.43
3771,0.73
3772,0.86
3774,0.91
3777,0.93
3778,0.03
3780,0.01
3785,0.53
3786,0.19
3787,0.28
3790,0.72
3791,0.85
3792,0.2
3793,0.08
3798,0.81
3800,0.01
3802,0.62
3804,0.56
3809,0.23
3814,0.09
3819,0.64
3821,0.45
3824,0.1
3825,0.44
3826,0.94
3827,0.92
3828,0.08
3829,0.96
3830,1
3832,0.6
3835,0.69
3836,0.84
3837,0.57
3838,0.28
3839,0.49
3841,0.69
3842,0.28
3843,0.86
3844,0.04
3845,0.58
3846,0.45
3847,0.67
3848,0.96
3850,0.85
3852,0.76
3853,0.31
3857,0.9
3858,0.45
3861,0.55
3862,0.84
3863,0.18
3865,0.37
3868,0.56
3869,0.62
3871,0.43
3872,0.09
3873,0.68
3874,0.15
3876,0.26
3877,0
3878,0.9
3885,0.56
3886,0.82
3887,0.33
3888,0.78
3892,0.79
3893,0.13
3894,0.24
3897,0.84
3898,0.03
3899,0.13
3901,0.62
3904,0.7
3905,0.61
3907,0.79
3909,0.91
3910,0.53
3913,0.25
3914,0.14
3915,0.78
3921,0.87
3925,0.63
3926,0.76
3928,0.85
3929,0.55
3930,0.81
3932,0.9
3934,0.63
3936,0.58
3938,0.76
3939,0.19
3940,0.47
3943,0.75
3945,0.93
3946,0.37
3947,0.18
3948,0.5
3949,1
3956,0.79
3958,0.74
3959,0.89
3960,0.17
3961,0.15
3965,0.17
3967,0.52
3969,0.17
3970,0.3
3972,0.15
3974,0.26
3977,0.07
3980,0.78
3981,0.08
3982,0.78
3988,0.12
3989,0.21
3995,0.26
3997,0.73
3998,0.71
4002,0.03
4003,0.58
4011,0.98
4012,0.04
4014,0.84
4015,0.61
4017,0.86
4018,0.85
4019,0.21
4020,0.16
4022,0.48
4023,0.85
4024,0.01
4025,0.29
4034,0.43
4036,0.47
4037,0.19
4039,0.68
4041,0.25
4044,0.03
4046,0.1
4047,0.35
4048,0.81
4051,0.79
4054,0.52
4055,0.86
4058,0.7
4061,0.91
4063,0.08
4065,0.02
4069,0.91
4070,0.47
4071,0.92
4072,0.05
4074,0.07
4077,0.91
4079,0.03
4080,0.01
4083,0.67
4084,0.85
4088,0.82
4090,0.38
4093,0.62
4094,0.59
4097,0.89
4099,0.83
4100,0.43
4101,0.75
4103,0.46
4104,0.79
4106,0.79
4107,0.62
4110,0.11
4111,0.87
4112,0.29
4113,0.18
4116,0.71
4120,0.72
4121,0.16
4124,0.95
4126,0.66
4127,0.44
4128,0.49
4130,0.2
4134,0.06
4135,0.63
4137,0.97
4140,0
4141,0.87
4145,0.74
4148,0.47
4149,0.56
4151,0.15
4152,0.93
4153,0.94
4154,0.98
4156,0.62
4158,0.34
4159,0.86
4161,0.53
4164,0.89
4167,0.07
4168,0.07
4169,0.93
4173,0.7
4174,0.29
